sep=,
"Time","CompleteJob (INTERNAL)","CompleteJob (NOT_FOUND)","CreateProcessInstance (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","FailJob (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-15 00:36:30,0,0,0,15.7,118,2.40,0,0,0,0,0,136
2024-02-15 00:36:40,0,0,0,13,144,0,0,0,0,0,0,157
2024-02-15 00:36:50,0,1.40,0,13.4,142,0,0,0,0,0,0,157
2024-02-15 00:37:00,0,0,0,13,143,0,0,0,0,0,0,156
2024-02-15 00:37:10,0,0,0,12.7,145,0,0,0,0,0,0,158
2024-02-15 00:37:20,0,0,0,12.8,145,0,0,0,0,0,0,158
2024-02-15 00:37:30,0,0,0,13.3,146,0,0,0,0,0,0,159
2024-02-15 00:37:40,0,0,0,13.1,142,0,0,0,0,0,0,155
2024-02-15 00:37:50,0,2.90,0,12.7,141,0,0,0,0,0,0,157
2024-02-15 00:38:00,0,0,0,11.7,141,0,0,0,0,0,0,153
2024-02-15 00:38:10,0,0,0,12.2,136,0,0,0,0,0,0,149
2024-02-15 00:38:20,0,0,0,7.50,96.3,0,0,0,0,0,0,104
2024-02-15 00:38:30,0,0,0,11.1,137,1.40,0,0,0,0,0,149
2024-02-15 00:38:40,0,0,0,14.3,149,1,0,0,0,0,0,165
2024-02-15 00:38:50,0,1.40,0,12.7,145,0,0,0,0,0,0,159
2024-02-15 00:39:00,0,0,0,12.5,145,0,0,0,0,0,0,157
2024-02-15 00:39:10,0,0,0,2.30,27.5,0,0,0,0,0,0,29.8
2024-02-15 00:39:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 00:39:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 00:39:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 00:39:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 00:40:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 00:40:10,0,0,0,8.20,117,0,0,0,0,0,0,125
2024-02-15 00:40:20,0,1.40,0,13.3,144,0,0,0,0,0,0,158
2024-02-15 00:40:30,0,0,0,12.7,144,0,0,0,0,0,0,156
2024-02-15 00:40:40,0,0,0,11.1,177,2.40,0,0,0,0,0,190
2024-02-15 00:40:50,0,8.40,0,6.60,173,0,0,0,0,0.100,0,188
2024-02-15 00:41:00,0,0,0,6.30,165,0,0,0,0,0,0,171
2024-02-15 00:41:10,0,0,0,7,207,0,0,0,0,0,0,214
2024-02-15 00:41:20,0,0,0,7.10,202,0,0,0,0,0,0,209
2024-02-15 00:41:30,0,0,0,6.40,205,0,0,0,0,0,0,212
2024-02-15 00:41:40,0,0,0,6,190,0,0,0,0,0,0,196
2024-02-15 00:41:50,0,0,0,7.80,212,0,0,0,0,0,0,220
2024-02-15 00:42:00,0,0,0,10.4,196,0,0,0,0,0,0,207
2024-02-15 00:42:10,0,0,0,13.5,144,0,0,0,0,0,0,157
2024-02-15 00:42:20,0,2.30,0,13.6,145,0,0,0,0,0,0,161
2024-02-15 00:42:30,0,0,0,12.8,143,0,0,0,0,0,0,156
2024-02-15 00:42:40,0,0,0,13,145,0.200,0,0,0,0,0,158
2024-02-15 00:42:50,0,0,0,8.80,195,2.20,0,0,0,0,0,206
2024-02-15 00:43:00,0,0,0,6.10,197,0,0,0,0,0,0,203
2024-02-15 00:43:10,0,0,0,6.20,181,0,0,0,0,0,0,187
2024-02-15 00:43:20,0,3,0,12.6,152,0,0,0,0,0,0,168
2024-02-15 00:43:30,0,0,0,13,146,0,0,0,0,0,0,159
2024-02-15 00:43:40,0,0,0,6,95.2,0,0,0,0,0,0,101
2024-02-15 00:43:50,0,1.60,0,13,144,0,0,0,0,0,0,159
2024-02-15 00:44:00,0,0,0,12.6,144,0,0,0,0,0,0,156
2024-02-15 00:44:10,0,0,0,12.6,142,0,0,0,0,0,0,154
2024-02-15 00:44:20,0,0.700,0,13.4,143,0,0,0,0,0,0,158
2024-02-15 00:44:30,0,0,0,11.7,140,0,0,0,0,0,0,152
2024-02-15 00:44:40,0,0,0,11.9,142,0,0,0,0,0,0,154
2024-02-15 00:44:50,0,0.100,0,15,158,1.40,0,0,0,0,0,174
2024-02-15 00:45:00,0,0,0,10.2,215,1,0,0,0,0,0,226
2024-02-15 00:45:10,0,0,0,12.4,145,0,0,0,0,0,0,158
2024-02-15 00:45:20,0,0,0,13,141,0,0,0,0,0,0,154
2024-02-15 00:45:30,0,0,0,13.2,144,0,0,0,0,0,0,157
2024-02-15 00:45:40,0,0,0,13.1,142,0,0,0,0,0,0,155
2024-02-15 00:45:50,0,0,0,13,140,0,0,0,0,0,0,153
2024-02-15 00:46:00,0,0,0,12.9,147,0,0,0,0,0,0,160
2024-02-15 00:46:10,0,0,0,13.2,147,0,0,0,0,0,0,161
2024-02-15 00:46:20,0,0,0,13.2,143,0,0,0,0,0,0,156
2024-02-15 00:46:30,0,0,0,13.5,144,0,0,0,0,0,0,158
2024-02-15 00:46:40,0,0,0,12.5,142,0,0,0,0,0,0,155
2024-02-15 00:46:50,0,2.90,0,12.3,142,0,0,0,0,0,0,158
2024-02-15 00:47:00,0,0,0,14.7,95.1,2.40,0,0,0,0,0,112
2024-02-15 00:47:10,0,0,0,12.8,142,0,0,0,0,0,0,155
2024-02-15 00:47:20,0,0.700,0,13.4,146,0,0,0,0,0,0,160
2024-02-15 00:47:30,0,0,0,12.7,145,0,0,0,0,0,0,157
2024-02-15 00:47:40,0,0,0,13,144,0,0,0,0,0,0,157
2024-02-15 00:47:50,0,0,0,13.1,141,0,0,0,0,0,0,154
2024-02-15 00:48:00,0,0,0,12.2,141,0,0,0,0,0,0,153
2024-02-15 00:48:10,0,0,0,12.6,141,0,0,0,0,0,0,154
2024-02-15 00:48:20,0,0,0,11.4,138,0,0,0,0,0,0,150
2024-02-15 00:48:30,0,0,0,13.2,141,0,0,0,0,0,0,154
2024-02-15 00:48:40,0,0,0,6.20,85.8,0,0,0,0,0,0,92
2024-02-15 00:48:50,0,0,0,12.6,145,0,0,0,0,0,0,158
2024-02-15 00:49:00,0,0,0,13.9,147,0.300,0,0,0,0,0,161
2024-02-15 00:49:10,0,0,0,16.2,155,2.10,0,0,0,0,0,173
2024-02-15 00:49:20,0,0,0,12.8,144,0,0,0,0,0,0,157
2024-02-15 00:49:30,0,0,0,12.8,142,0,0,0,0,0,0,155
2024-02-15 00:49:40,0,0,0,12.8,143,0,0,0,0,0,0,156
2024-02-15 00:49:50,0,2.80,0,13.2,141,0,0,0,0,0,0,157
2024-02-15 00:50:00,0,0,0,13.7,147,0,0,0,0,0,0,161
2024-02-15 00:50:10,0,0,0,13,144,0,0,0,0,0,0,157
2024-02-15 00:50:20,0,0.200,0,13.8,143,0,0,0,0,0,0,157
2024-02-15 00:50:30,0,0,0,12.4,144,0,0,0,0,0,0,157
2024-02-15 00:50:40,0,0,0,11.9,141,0,0,0,0,0,0,153
2024-02-15 00:50:50,0,0.700,0,13,142,0,0,0,0,0,0,156
2024-02-15 00:51:00,0,0,0,12.9,140,0,0,0,0,0,0,153
2024-02-15 00:51:10,0,0,0,14,94,2.40,0,0,0,0,0,110
2024-02-15 00:51:20,0,0,0,14,146,0,0,0,0,0,0,160
2024-02-15 00:51:30,0,0,0,13.8,146,0,0,0,0,0,0,160
2024-02-15 00:51:40,0,0,0,13.5,146,0,0,0,0,0,0,160
2024-02-15 00:51:50,0,0,0,13.3,143,0,0,0,0,0,0,156
2024-02-15 00:52:00,0,0,0,13,141,0,0,0,0,0,0,154
2024-02-15 00:52:10,0,0,0,14.4,146,0,0,0,0,0,0,161
2024-02-15 00:52:20,0,0,0,13.5,144,0,0,0,0,0,0,158
2024-02-15 00:52:30,0,0,0,13,145,0,0,0,0,0,0,158
2024-02-15 00:52:40,0,0,0,12.8,142,0,0,0,0,0,0,155
2024-02-15 00:52:50,0,3,0,12.9,141,0,0,0,0,0,0,157
2024-02-15 00:53:00,0,0,0,12.1,144,0,0,0,0,0,0,156
2024-02-15 00:53:10,0,0,0,11.3,117,0.100,0,0,0,0,0,128
2024-02-15 00:53:20,0,0.700,0,14.9,112,2.30,0,0,0,0,0,130
2024-02-15 00:53:30,0,0,0,10.2,123,0,0,0,0,0,0,133
2024-02-15 00:53:40,0,0,0,9.20,121,0,0,0,0,0,0,131
2024-02-15 00:53:50,0,0,0,12.6,143,0,0,0,0,0,0,156
2024-02-15 00:54:00,0,0,0,13,145,0,0,0,0,0,0,158
2024-02-15 00:54:10,0,0,0,13,143,0,0,0,0,0,0,156
2024-02-15 00:54:20,0,0,0,12,142,0,0,0,0,0,0,154
2024-02-15 00:54:30,0,0,0,12.7,143,0,0,0,0,0,0,156
2024-02-15 00:54:40,0,0,0,12.5,142,0,0,0,0,0,0,154
2024-02-15 00:54:50,0,0,0,11.6,140,0,0,0,0,0,0,152
2024-02-15 00:55:00,0,0,0,13.5,146,0,0,0,0,0,0,160
2024-02-15 00:55:10,0,0,0,13.4,146,0,0,0,0,0,0,159
2024-02-15 00:55:20,0,0,0,16.2,133,2,0,0,0,0,0,152
2024-02-15 00:55:30,0,0,0,14.1,145,0.400,0,0,0,0,0,159
2024-02-15 00:55:40,0,0,0,12.9,144,0,0,0,0,0,0,157
2024-02-15 00:55:50,0,1.40,0,13.8,142,0,0,0,0,0,0,157
2024-02-15 00:56:00,0,0,0,12.2,142,0,0,0,0,0,0,154
2024-02-15 00:56:10,0,0,0,12.2,142,0,0,0,0,0,0,154
2024-02-15 00:56:20,0,0,0,12.9,146,0,0,0,0,0,0,158
2024-02-15 00:56:30,0,0,0,13.4,146,0,0,0,0,0,0,160
2024-02-15 00:56:40,0,0,0,12.9,144,0,0,0,0,0,0,157
2024-02-15 00:56:50,0,0,0,13.5,142,0,0,0,0,0,0,155
2024-02-15 00:57:00,0,0,0,13,142,0,0,0,0,0,0,155
2024-02-15 00:57:10,0,0,0,12.7,145,0,0,0,0,0,0,157
2024-02-15 00:57:20,0,0.200,0,12,133,0,0,0,0,0,0,145
2024-02-15 00:57:30,0,0,0,14.1,96.4,2.40,0,0,0,0,0,113
2024-02-15 00:57:40,0,0,0,13.2,144,0,0,0,0,0,0,158
2024-02-15 00:57:50,0,1.40,0,13.4,141,0,0,0,0,0,0,156
2024-02-15 00:58:00,0,0,0,13.3,142,0,0,0,0,0,0,155
2024-02-15 00:58:10,0,0,0,12,139,0,0,0,0,0,0,151
2024-02-15 00:58:20,0,0,0,8.40,105,0,0,0,0,0,0,113
2024-02-15 00:58:30,0,0,0,8.30,117,0,0,0,0,0,0,125
2024-02-15 00:58:40,0,0,0,13.7,143,0,0,0,0,0,0,156
2024-02-15 00:58:50,0,1.90,0,13.3,143,0,0,0,0,0,0,158
2024-02-15 00:59:00,0,0,0,12.8,146,0,0,0,0,0,0,159
2024-02-15 00:59:10,0,0,0,12.8,144,0,0,0,0,0,0,157
2024-02-15 00:59:20,0,0,0,12.7,143,0,0,0,0,0,0,156
2024-02-15 00:59:30,0,0,0,13.1,148,1.10,0,0,0,0,0,162
2024-02-15 00:59:40,0,0,0,14,150,1.30,0,0,0,0,0,165
2024-02-15 00:59:50,0,0,0,12.8,140,0,0,0,0,0,0,153
2024-02-15 01:00:00,0,0,0,12.7,145,0,0,0,0,0,0,158
2024-02-15 01:00:10,0,0,0,13.2,146,0,0,0,0,0,0,159
2024-02-15 01:00:20,0,0,0,12.2,145,0,0,0,0,0,0,157
2024-02-15 01:00:30,0,0,0,13,145,0,0,0,0,0,0,158
2024-02-15 01:00:40,0,0,0,13,142,0,0,0,0,0,0,155
2024-02-15 01:00:50,0,0.300,0,13.1,143,0,0,0,0,0,0,156
2024-02-15 01:01:00,0,0,0,12.6,141,0,0,0,0,0,0,154
2024-02-15 01:01:10,0,0,0,12.7,141,0,0,0,0,0,0,154
2024-02-15 01:01:20,0,0,0,13.1,144,0,0,0,0,0,0,157
2024-02-15 01:01:30,0,0,0,13.5,143,0,0,0,0,0,0,157
2024-02-15 01:01:40,0,0,0,14.2,90.6,2.40,0,0,0,0,0,107
2024-02-15 01:01:50,0,0,0,12.3,146,0,0,0,0,0,0,158
2024-02-15 01:02:00,0,0,0,12.8,145,0,0,0,0,0,0,158
2024-02-15 01:02:10,0,0,0,13.1,144,0,0,0,0,0,0,157
2024-02-15 01:02:20,0,0,0,12.6,143,0,0,0,0,0,0,156
2024-02-15 01:02:30,0,0,0,12.6,143,0,0,0,0,0,0,156
2024-02-15 01:02:40,0,0,0,12.8,142,0,0,0,0,0,0,155
2024-02-15 01:02:50,0,2.30,0,12,143,0,0,0,0,0,0,157
2024-02-15 01:03:00,0,0,0,12.6,141,0,0,0,0,0,0,153
2024-02-15 01:03:10,0,0,0,11.8,139,0,0,0,0,0,0,150
2024-02-15 01:03:20,0,0,0,5.80,88.6,0,0,0,0,0,0,94.4
2024-02-15 01:03:30,0,0,0,11.1,137,0,0,0,0,0,0,148
2024-02-15 01:03:40,0,0,0,13.9,147,0.700,0,0,0,0,0,161
2024-02-15 01:03:50,0,1.70,0,16.4,160,1.70,0,0,0,0,0,180
2024-02-15 01:04:00,0,0,0,13,146,0,0,0,0,0,0,159
2024-02-15 01:04:10,0,0,0,12.7,143,0,0,0,0,0,0,155
2024-02-15 01:04:20,0,0.800,0,12.8,142,0,0,0,0,0,0,156
2024-02-15 01:04:30,0,0,0,13,142,0,0,0,0,0,0,155
2024-02-15 01:04:40,0,0,0,12.4,143,0,0,0,0,0,0,155
2024-02-15 01:04:50,0,0,0,11.7,142,0,0,0,0,0,0,154
2024-02-15 01:05:00,0,0,0,13.1,148,0,0,0,0,0,0,161
2024-02-15 01:05:10,0,0,0,13.5,144,0,0,0,0,0,0,158
2024-02-15 01:05:20,0,1.60,0,12.5,145,0,0,0,0,0,0,159
2024-02-15 01:05:30,0,0,0,13.1,142,0,0,0,0,0,0,155
2024-02-15 01:05:40,0,0,0,12.6,142,0,0,0,0,0,0,154
2024-02-15 01:05:50,0,1.40,0,15.5,98.7,2.40,0,0,0,0,0,118
2024-02-15 01:06:00,0,0,0,12.6,142,0,0,0,0,0,0,155
2024-02-15 01:06:10,0,0,0,13.3,143,0,0,0,0,0,0,156
2024-02-15 01:06:20,0,2.50,0,13.8,145,0,0,0,0,0,0,161
2024-02-15 01:06:30,0,0,0,12.6,146,0,0,0,0,0,0,158
2024-02-15 01:06:40,0,0,0,13.1,146,0,0,0,0,0,0,159
2024-02-15 01:06:50,0,0,0,13.6,144,0,0,0,0,0,0,157
2024-02-15 01:07:00,0,0,0,13.3,143,0,0,0,0,0,0,156
2024-02-15 01:07:10,0,0,0,13.1,146,0,0,0,0,0,0,159
2024-02-15 01:07:20,0,2.80,0,13.4,142,0,0,0,0,0,0,158
2024-02-15 01:07:30,0,0,0,12.9,145,0,0,0,0,0,0,157
2024-02-15 01:07:40,0,0,0,12.7,143,0,0,0,0,0,0,156
2024-02-15 01:07:50,0,0,0,9.10,97.6,0,0,0,0,0,0,107
2024-02-15 01:08:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:08:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:08:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:08:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:08:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:08:50,0,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-15 01:09:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:09:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:09:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:09:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:09:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:09:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:10:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:10:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:10:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:10:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:10:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:10:50,0,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-15 01:11:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:11:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:11:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:11:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:11:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:11:50,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:12:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:12:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:12:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:12:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:12:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:12:50,0,0,0,0.100,0,0,0,0,0,0,0,0.100
2024-02-15 01:13:00,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:13:10,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:13:20,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:13:30,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:13:40,0,0,0,0,0,0,0,0,0,0,0,0
2024-02-15 01:13:50,0,0,0,0,0,0.100,0,0,0,0,0,0.100
2024-02-15 01:14:00,0,0,0,1,6.40,0.100,0,0,0,0,0,7.50
2024-02-15 01:14:10,0,0,0,3,12.8,0,0,0,0,0,0,15.8
2024-02-15 01:14:20,0,0.800,0,2.80,11.2,0,0,0,0,0,0,14.8
2024-02-15 01:14:30,0,0,0,2,12.8,0,0,0,0,0,0,14.8
2024-02-15 01:14:40,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-15 01:14:50,0,0,0,1.50,11.2,0,0,0,0,0,0,12.7
2024-02-15 01:15:00,0,0,0,1.90,12.8,0,0,0,0,0,0,14.7
2024-02-15 01:15:10,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-15 01:15:20,0,0,0,2,12.1,0,0,0,0,0,0,14.1
2024-02-15 01:15:30,0,0,0,2.70,11.9,0,0,0,0,0,0,14.6
2024-02-15 01:15:40,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-15 01:15:50,0,0,0,3.20,11.4,0,0,0,0,0,0,14.6
2024-02-15 01:16:00,0,0,0,3.80,16.6,0.200,0,0,0,0,0,20.6
2024-02-15 01:16:10,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-15 01:16:20,0,0,0,2.80,11.2,0,0,0,0,0,0,14
2024-02-15 01:16:30,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-15 01:16:40,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-15 01:16:50,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-15 01:17:00,0,0,0,2.70,11.3,0,0,0,0,0,0,14
2024-02-15 01:17:10,0,0,0,2.10,12.7,0,0,0,0,0,0,14.8
2024-02-15 01:17:20,0,1.40,0,1.70,12.8,0,0,0,0,0,0,15.9
2024-02-15 01:17:30,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-15 01:17:40,0,0,0,1.50,11.2,0,0,0,0,0,0,12.7
2024-02-15 01:17:50,0,0,0,1.50,10.4,0,0,0,0,0,0,11.9
2024-02-15 01:18:00,0,0,0,2.40,9.60,0.200,0,0,0,0,0,12.2
2024-02-15 01:18:10,0,0,0,3.10,12,0,0,0,0,0,0,15.1
2024-02-15 01:18:20,0,0,0,3.10,12.1,0,0,0,0,0,0,15.2
2024-02-15 01:18:30,0,0,0,3,12.7,0,0,0,0,0,0,15.7
2024-02-15 01:18:40,0,0,0,3.10,12,0,0,0,0,0,0,15.1
2024-02-15 01:18:50,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-15 01:19:00,0,0,0,3,12,0,0,0,0,0,0,15
2024-02-15 01:19:10,0,0,0,3.20,12.1,0,0,0,0,0,0,15.3
2024-02-15 01:19:20,0,0.700,0,3.10,12.7,0,0,0,0,0,0,16.5
2024-02-15 01:19:30,0,0,0,3,12,0,0,0,0,0,0,15
2024-02-15 01:19:40,0,0,0,3,12,0,0,0,0,0,0,15
2024-02-15 01:19:50,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-15 01:20:00,0,0,0,2.50,9.10,0.200,0,0,0,0,0,11.8
2024-02-15 01:20:10,0,0,0,2.90,12.5,0,0,0,0,0,0,15.4
2024-02-15 01:20:20,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-15 01:20:30,0,0,0,3.20,12.1,0,0,0,0,0,0,15.3
2024-02-15 01:20:40,0,0,0,1.90,11.9,0,0,0,0,0,0,13.8
2024-02-15 01:20:50,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-15 01:21:00,0,0,0,3,12.8,0,0,0,0,0,0,15.8
2024-02-15 01:21:10,0,0,0,2.40,11.2,0,0,0,0,0,0,13.6
2024-02-15 01:21:20,0,0,0,2.20,12.8,0,0,0,0,0,0,15
2024-02-15 01:21:30,0,0,0,1.40,11.2,0,0,0,0,0,0,12.6
2024-02-15 01:21:40,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-15 01:21:50,0,0,0,1.60,11.4,0,0,0,0,0,0,13
2024-02-15 01:22:00,0,0,0,2.20,11,0.200,0,0,0,0,0,13.4
2024-02-15 01:22:10,0,0,0,3,12,0,0,0,0,0,0,15
2024-02-15 01:22:20,0,0,0,3.20,12.1,0,0,0,0,0,0,15.3
2024-02-15 01:22:30,0,0,0,3,12.7,0,0,0,0,0,0,15.7
2024-02-15 01:22:40,0,0,0,3.10,11.4,0,0,0,0,0,0,14.5
2024-02-15 01:22:50,0,0,0,2.70,12.6,0,0,0,0,0,0,15.3
2024-02-15 01:23:00,0,0,0,2,11.2,0,0,0,0,0,0,13.2
2024-02-15 01:23:10,0,0,0,3.20,12.8,0,0,0,0,0,0,16
2024-02-15 01:23:20,0,0,0,2.90,12.8,0,0,0,0,0,0,15.7
2024-02-15 01:23:30,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-15 01:23:40,0,0,0,1.90,11.2,0,0,0,0,0,0,13.1
2024-02-15 01:23:50,0,0,0,3,12.8,0,0,0,0,0,0,15.8
2024-02-15 01:24:00,0,0,0,2.50,9.70,0.200,0,0,0,0,0,12.4
2024-02-15 01:24:10,0,0,0,2.80,11.9,0,0,0,0,0,0,14.7
2024-02-15 01:24:20,0,0,0,2.60,12.8,0,0,0,0,0,0,15.4
2024-02-15 01:24:30,0,0,0,3.20,12.1,0,0,0,0,0,0,15.3
2024-02-15 01:24:40,0,0,0,1.60,11.2,0,0,0,0,0,0,12.8
2024-02-15 01:24:50,0,0,0,1.80,11.9,0,0,0,0,0,0,13.7
2024-02-15 01:25:00,0,0,0,1.40,11.2,0,0,0,0,0,0,12.6
2024-02-15 01:25:10,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-15 01:25:20,0,0,0,2.20,11.5,0,0,0,0,0,0,13.7
2024-02-15 01:25:30,0,0,0,1.40,12.5,0,0,0,0,0,0,13.9
2024-02-15 01:25:40,0,0,0,2,12.8,0,0,0,0,0,0,14.8
2024-02-15 01:25:50,0,0,0,3.20,11.4,0,0,0,0,0,0,14.6
2024-02-15 01:26:00,0,0,0,2.20,11.9,0.200,0,0,0,0,0,14.3
2024-02-15 01:26:10,0,0,0,2.70,11.9,0,0,0,0,0,0,14.6
2024-02-15 01:26:20,0,0,0,1.80,12.8,0,0,0,0,0,0,14.6
2024-02-15 01:26:30,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-15 01:26:40,0,0,0,1.60,11.2,0,0,0,0,0,0,12.8
2024-02-15 01:26:50,0,0.700,0,2.10,12.8,0,0,0,0,0,0,15.6
2024-02-15 01:27:00,0,0,0,3,12,0,0,0,0,0,0,15
2024-02-15 01:27:10,0,0,0,3.20,12.1,0,0,0,0,0,0,15.3
2024-02-15 01:27:20,0,0,0,3.20,12.1,0,0,0,0,0,0,15.3
2024-02-15 01:27:30,0,0,0,2.60,12.6,0,0,0,0,0,0,15.2
2024-02-15 01:27:40,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-15 01:27:50,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-15 01:28:00,0,0,0,1.50,8,0.200,0,0,0,0,0,9.70
2024-02-15 01:28:10,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-15 01:28:20,0,0,0,3,12,0,0,0,0,0,0,15
2024-02-15 01:28:30,0,0,0,3,12,0,0,0,0,0,0,15
2024-02-15 01:28:40,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-15 01:28:50,0,0,0,3,11.2,0,0,0,0,0,0,14.2
2024-02-15 01:29:00,0,0,0,3,12.8,0,0,0,0,0,0,15.8
2024-02-15 01:29:10,0,0,0,2.40,12.8,0,0,0,0,0,0,15.2
2024-02-15 01:29:20,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-15 01:29:30,0,0,0,1.70,11.2,0,0,0,0,0,0,12.9
2024-02-15 01:29:40,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-15 01:29:50,0,0,0,3.10,12.8,0,0,0,0,0,0,15.9
2024-02-15 01:30:00,0,0,0,2.20,9.60,0.200,0,0,0,0,0,12
2024-02-15 01:30:10,0,0,0,3.20,11.4,0,0,0,0,0,0,14.6
2024-02-15 01:30:20,0,0,0,2.70,12.6,0,0,0,0,0,0,15.3
2024-02-15 01:30:30,0,0,0,2.60,11.2,0,0,0,0,0,0,13.8
2024-02-15 01:30:40,0,0,0,1.80,12.8,0,0,0,0,0,0,14.6
2024-02-15 01:30:50,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-15 01:31:00,0,0,0,2.40,11.2,0,0,0,0,0,0,13.6
2024-02-15 01:31:10,0,0,0,2.60,12.8,0,0,0,0,0,0,15.4
2024-02-15 01:31:20,0,0,0,3.10,11.7,0,0,0,0,0,0,14.8
2024-02-15 01:31:30,0,0,0,2.80,12.3,0,0,0,0,0,0,15.1
2024-02-15 01:31:40,0,0,0,1.80,12.8,0,0,0,0,0,0,14.6
2024-02-15 01:31:50,0,0,0,3,11.3,0,0,0,0,0,0,14.3
2024-02-15 01:32:00,0,0,0,2.70,11.1,0.200,0,0,0,0,0,14
2024-02-15 01:32:10,0,0,0,2.90,12,0,0,0,0,0,0,14.9
2024-02-15 01:32:20,0,0,0,3,12,0,0,0,0,0,0,15
2024-02-15 01:32:30,0,0,0,2.20,12.8,0,0,0,0,0,0,15
2024-02-15 01:32:40,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
2024-02-15 01:32:50,0,0,0,1.50,11.2,0,0,0,0,0,0,12.7
2024-02-15 01:33:00,0,0,0,2.80,12.8,0,0,0,0,0,0,15.6
2024-02-15 01:33:10,0,0,0,2.80,12.8,0,0,0,0,0,0,15.6
2024-02-15 01:33:20,0,0,0,2.60,12.8,0,0,0,0,0,0,15.4
2024-02-15 01:33:30,0,0,0,1.40,11.2,0,0,0,0,0,0,12.6
2024-02-15 01:33:40,0,0,0,1.60,12.8,0,0,0,0,0,0,14.4
