sep=,
"Time","CompleteJob (INTERNAL)","CompleteJob (NOT_FOUND)","CreateProcessInstance (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-16 17:47:10,,0.0727,0,12.4,70.2,0.109,0,0,0,0,82.8
2024-02-16 17:47:20,,0.0727,0,13.3,75.1,0,0,0,0,0,88.4
2024-02-16 17:47:30,,0.00909,0,12.7,70.9,0.00909,0,0,0,0,83.7
2024-02-16 17:47:40,,0.00909,0,12.2,68.4,0.109,0,0,0,0,80.8
2024-02-16 17:47:50,,0.00909,0,11.6,67.6,0.109,0,0,0,0,79.4
2024-02-16 17:48:00,,0.00909,0,11.0,67.3,0.109,0,0,0,0,78.4
2024-02-16 17:48:10,,0.00909,0,10.4,66.3,0.109,0,0,0,0,76.8
2024-02-16 17:48:20,,0.00909,0,9.75,65.6,0.109,0,0,0,0,75.5
2024-02-16 17:48:30,,0,0,8.98,65.2,0.109,0,0,0,0,74.3
2024-02-16 17:48:40,,0,0,8.31,64.5,0.109,0,0,0,0,72.9
2024-02-16 17:48:50,,0,0,7.72,63.8,0.109,0,0,0,0,71.7
2024-02-16 17:49:00,,0,0,7.54,63.7,0.109,0,0,0,0,71.4
2024-02-16 17:49:10,,0.0818,0,7.51,63.8,0.109,0,0,0,0,71.5
2024-02-16 17:49:20,,0.0818,0,8.33,68.1,0.100,0,0,0,0,76.6
2024-02-16 17:49:30,,0.0818,0,8.92,70.5,0,0,0,0,0,79.5
2024-02-16 17:49:40,,0.0818,0,9.59,71.9,0.109,0,0,0,0,81.7
2024-02-16 17:49:50,,0.0818,0,10.1,72.3,0.109,0,0,0,0,82.6
2024-02-16 17:50:00,,0.0818,0,10.8,73.2,0.109,0,0,0,0,84.3
2024-02-16 17:50:10,,0.0818,0,11.6,73.9,0.109,0,0,0,0,85.6
2024-02-16 17:50:20,,0.0818,0,12.3,74.3,0.109,0,0,0,0,86.9
2024-02-16 17:50:30,,0.0818,0,13.0,75.2,0.109,0,0,0,0,88.4
2024-02-16 17:50:40,,0.164,0,13.6,76.0,0.109,0,0,0,0,89.9
2024-02-16 17:50:50,,0.164,0,13.8,76.2,0.109,0,0,0,0,90.3
2024-02-16 17:51:00,,0.0818,0,13.9,76.3,0.109,0,0,0,0,90.4
2024-02-16 17:51:10,,0.0909,0,13.9,76.1,0.109,0,0,0,0,90.2
2024-02-16 17:51:20,,0.0909,0,13.9,76.0,0.109,0,0,0,0,90.1
2024-02-16 17:51:30,,0.0909,0,13.9,75.3,0,0,0,0,0,89.3
2024-02-16 17:51:40,,0.0909,0,13.1,70.6,0.109,0,0,0,0,83.9
2024-02-16 17:51:50,,0.0909,0,13.1,70.5,0.109,0,0,0,0,83.9
2024-02-16 17:52:00,,0.0909,0,13.1,70.5,0.109,0,0,0,0,83.8
2024-02-16 17:52:10,,0.0909,0,13.0,70.5,0.109,0,0,0,0,83.6
2024-02-16 17:52:20,,0.0909,0,13.1,70.4,0.109,0,0,0,0,83.6
2024-02-16 17:52:30,,0.00909,0,12.9,70.2,0.109,0,0,0,0,83.2
2024-02-16 17:52:40,,0.0818,0,12.9,70.2,0.109,0,0,0,0,83.3
2024-02-16 17:52:50,,0.0818,0,12.9,70.0,0.109,0,0,0,0,83.1
2024-02-16 17:53:00,,0.0727,0,12.8,70.2,0.109,0,0,0,0,83.2
2024-02-16 17:53:10,,0.0818,0,12.8,70.3,0.109,0,0,0,0,83.4
2024-02-16 17:53:20,,0.0818,0,12.8,70.3,0.109,0,0,0,0,83.3
2024-02-16 17:53:30,,0.0818,0,13.6,75.0,0,0,0,0,0,88.7
2024-02-16 17:53:40,,0.0818,0,13.0,71.4,0.00909,0,0,0,0,84.5
2024-02-16 17:53:50,,0.0818,0,13.0,70.6,0.109,0,0,0,0,83.8
2024-02-16 17:54:00,,0.0818,0,13.1,70.8,0.109,0,0,0,0,84.1
2024-02-16 17:54:10,,0.0818,0,13.1,70.9,0.109,0,0,0,0,84.1
2024-02-16 17:54:20,,0.0818,0,13.3,70.9,0.109,0,0,0,0,84.3
2024-02-16 17:54:30,,0.00909,0,13.3,70.9,0.109,0,0,0,0,84.4
2024-02-16 17:54:40,,0.145,0,13.2,71.0,0.109,0,0,0,0,84.4
2024-02-16 17:54:50,,0.145,0,13.3,70.9,0.109,0,0,0,0,84.4
2024-02-16 17:55:00,,0.136,0,13.3,70.6,0.109,0,0,0,0,84.2
2024-02-16 17:55:10,,0.136,0,13.3,70.7,0.109,0,0,0,0,84.3
2024-02-16 17:55:20,,0.136,0,13.4,70.7,0.109,0,0,0,0,84.3
2024-02-16 17:55:30,,0.136,0,14,74.4,0.100,0,0,0,0,88.6
2024-02-16 17:55:40,,0.136,0,13.5,73.4,0,0,0,0,0,87.0
2024-02-16 17:55:50,,0.136,0,13.1,70.8,0.109,0,0,0,0,84.1
2024-02-16 17:56:00,,0.136,0,13.1,70.7,0.109,0,0,0,0,84.1
2024-02-16 17:56:10,,0.209,0,12.9,70.7,0.109,0,0,0,0,83.9
2024-02-16 17:56:20,,0.209,0,12.5,70.3,0.109,0,0,0,0,83.1
2024-02-16 17:56:30,,0.0727,0,11.8,69.7,0.109,0,0,0,0,81.6
2024-02-16 17:56:40,,0.0727,0,11.1,69.0,0.109,0,0,0,0,80.3
2024-02-16 17:56:50,,0.0727,0,10.5,68.5,0.109,0,0,0,0,79.2
2024-02-16 17:57:00,,0.0727,0,10.2,68.5,0.109,0,0,0,0,78.8
2024-02-16 17:57:10,,0.0909,0,10.1,68.4,0.109,0,0,0,0,78.7
2024-02-16 17:57:20,,0.0909,0,10.1,68.1,0.109,0,0,0,0,78.5
2024-02-16 17:57:30,,0.0909,0,10.6,69.9,0.109,0,0,0,0,80.7
2024-02-16 17:57:40,,0.100,0,10.9,72.5,0,0,0,0,0,83.5
2024-02-16 17:57:50,,0.100,0,10.6,70.3,0.109,0,0,0,0,81.1
2024-02-16 17:58:00,,0.0273,0,10.7,70.2,0.109,0,0,0,0,81.0
2024-02-16 17:58:10,,0.0273,0,11.2,70.7,0.109,0,0,0,0,82.0
2024-02-16 17:58:20,,0.0273,0,12.0,71.5,0.109,0,0,0,0,83.6
2024-02-16 17:58:30,,0.0273,0,12.7,72.2,0.109,0,0,0,0,85.0
2024-02-16 17:58:40,,0.164,0,13.3,72.9,0.109,0,0,0,0,86.4
2024-02-16 17:58:50,,0.164,0,13.6,72.8,0.109,0,0,0,0,86.7
2024-02-16 17:59:00,,0.145,0,13.6,72.9,0.109,0,0,0,0,86.8
2024-02-16 17:59:10,,0.164,0,13.6,73.0,0.109,0,0,0,0,86.9
2024-02-16 17:59:20,,0.164,0,13.7,73.0,0.109,0,0,0,0,86.9
2024-02-16 17:59:30,,0.155,0,13.7,73.0,0.109,0,0,0,0,86.9
2024-02-16 17:59:40,,0.155,0,13.9,75.1,0,0,0,0,0,89.2
2024-02-16 17:59:50,,0.155,0,13.2,70.8,0.00909,0,0,0,0,84.1
2024-02-16 18:00:00,,0.155,0,13.0,69.4,0.109,0,0,0,0,82.6
2024-02-16 18:00:10,,0.218,0,12.9,69.2,0.109,0,0,0,0,82.4
2024-02-16 18:00:20,,0.218,0,12.8,69.2,0.109,0,0,0,0,82.3
2024-02-16 18:00:30,,0.0818,0,12.8,69.2,0.109,0,0,0,0,82.1
2024-02-16 18:00:40,,0.0818,0,12.5,69.0,0.109,0,0,0,0,81.7
2024-02-16 18:00:50,,0.0818,0,12.4,69.0,0.109,0,0,0,0,81.6
2024-02-16 18:01:00,,0.0636,0,12.4,69.1,0.109,0,0,0,0,81.7
2024-02-16 18:01:10,,0.0636,0,12.5,69.1,0.109,0,0,0,0,81.8
2024-02-16 18:01:20,,0.0636,0,12.5,69.0,0.109,0,0,0,0,81.7
2024-02-16 18:01:30,,0.0636,0,12.5,69.1,0.109,0,0,0,0,81.8
2024-02-16 18:01:40,,0.0636,0,13.4,73.5,0.100,0,0,0,0,87.1
2024-02-16 18:01:50,,0.0636,0,13.3,73.8,0,0,0,0,0,87.2
2024-02-16 18:02:00,,0,0,12,67.1,0,0,0,0,0,79.1
2024-02-16 18:02:10,,0,0,10.8,60.3,0,0,0,0,0,71.1
2024-02-16 18:02:20,,0,0,9.54,53.4,0,0,0,0,0,63.0
2024-02-16 18:02:30,,0,0,8.48,46.9,0,0,0,0,0,55.4
2024-02-16 18:02:40,,0,0,7.32,39.9,0,0,0,0,0,47.2
2024-02-16 18:02:50,,0,0,6.12,33.0,0,0,0,0,0,39.1
2024-02-16 18:03:00,,0,0,4.80,26.2,0,0,0,0,0,31.0
2024-02-16 18:03:10,,0,0,3.53,19.5,0,0,0,0,0,23.0
2024-02-16 18:03:20,,0,0,2.32,12.7,0,0,0,0,0,15.0
2024-02-16 18:03:30,,0,0,1.07,5.81,0,0,0,0,0,6.88
2024-02-16 18:03:40,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 18:03:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 18:04:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 18:04:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 18:04:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 18:04:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 18:04:40,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 18:04:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 18:05:00,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 18:05:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 18:05:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 18:05:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 18:05:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 18:05:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 18:06:00,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 18:06:10,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 18:06:20,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 18:06:30,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 18:06:40,,0,0,0.0182,0,0,0,0,0,0,0.0182
2024-02-16 18:06:50,,0,0,0.00909,0,0,0,0,0,0,0.00909
2024-02-16 18:07:00,,0,0,0.400,1.54,0.118,0,0,0,0,2.05
2024-02-16 18:07:10,,0,0,1.83,14.6,0.218,0,0,0,0,16.7
2024-02-16 18:07:20,,0,0,3.09,27.9,0.218,0,0,0,0,31.2
2024-02-16 18:07:30,,0,0,4.30,41.0,0.218,0,0,0,0,45.5
2024-02-16 18:07:40,,0,0,5.49,54.0,0.218,0,0,0,0,59.7
2024-02-16 18:07:50,,0,0,6.71,67.1,0.218,0,0,0,0,74.1
2024-02-16 18:08:00,,0,0,7.85,80.0,0.218,0,0,0,0,88.1
2024-02-16 18:08:10,,0,0,8.55,89.4,0.218,0,0,0,0,98.2
2024-02-16 18:08:20,,0.0182,0,9.71,102,0.218,0,0,0,0,112
2024-02-16 18:08:30,,0.0182,0,10.8,115,0.218,0,0,0,0,126
2024-02-16 18:08:40,,0.0182,0,12.0,128,0.218,0,0,0,0,141
2024-02-16 18:08:50,,0.0182,0,12.8,140,0.100,0,0,0,0,153
2024-02-16 18:09:00,,0.0182,0,12.6,140,0,0,0,0,0,152
2024-02-16 18:09:10,,0.0182,0,12.9,139,0.218,0,0,0,0,152
2024-02-16 18:09:20,,0.400,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 18:09:30,,0.400,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 18:09:40,,0.400,0,12.8,139,0.218,0,0,0,0,152
2024-02-16 18:09:50,,0.400,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 18:10:00,,0.400,0,13.5,143,0.218,0,0,0,0,157
2024-02-16 18:10:10,,0.382,0,13.5,143,0.218,0,0,0,0,157
2024-02-16 18:10:20,,0.400,0,13.6,144,0.218,0,0,0,0,158
2024-02-16 18:10:30,,0.400,0,13.7,144,0.218,0,0,0,0,158
2024-02-16 18:10:40,,0.400,0,13.6,144,0.218,0,0,0,0,158
2024-02-16 18:10:50,,0.400,0,13.6,143,0.218,0,0,0,0,158
2024-02-16 18:11:00,,0.400,0,13.1,144,0,0,0,0,0,157
2024-02-16 18:11:10,,0.0182,0,12.8,139,0.109,0,0,0,0,152
2024-02-16 18:11:20,,0.0182,0,13.1,138,0.218,0,0,0,0,152
2024-02-16 18:11:30,,0.0182,0,13.0,138,0.218,0,0,0,0,152
2024-02-16 18:11:40,,0.0182,0,12.9,138,0.218,0,0,0,0,151
2024-02-16 18:11:50,,0.0182,0,12.9,138,0.218,0,0,0,0,151
2024-02-16 18:12:00,,0.0182,0,12.9,138,0.218,0,0,0,0,151
2024-02-16 18:12:10,,0,0,12.9,138,0.218,0,0,0,0,151
2024-02-16 18:12:20,,0,0,12.8,138,0.218,0,0,0,0,151
2024-02-16 18:12:30,,0,0,12.8,137,0.218,0,0,0,0,150
2024-02-16 18:12:40,,0,0,12.8,138,0.218,0,0,0,0,151
2024-02-16 18:12:50,,0.327,0,12.8,138,0.218,0,0,0,0,151
2024-02-16 18:13:00,,0.327,0,12.9,142,0.109,0,0,0,0,156
2024-02-16 18:13:10,,0.327,0,12.7,143,0,0,0,0,0,156
2024-02-16 18:13:20,,0.345,0,13.0,139,0.218,0,0,0,0,152
2024-02-16 18:13:30,,0.345,0,13.1,139,0.218,0,0,0,0,153
2024-02-16 18:13:40,,0.345,0,12.4,135,0.218,0,0,0,0,148
2024-02-16 18:13:50,,0.345,0,12.2,135,0.218,0,0,0,0,148
2024-02-16 18:14:00,,0.345,0,12.2,135,0.218,0,0,0,0,147
2024-02-16 18:14:10,,0.345,0,12.2,135,0.218,0,0,0,0,147
2024-02-16 18:14:20,,0.536,0,12.2,134,0.218,0,0,0,0,147
2024-02-16 18:14:30,,0.536,0,12.3,135,0.218,0,0,0,0,148
2024-02-16 18:14:40,,0.209,0,12.4,135,0.218,0,0,0,0,148
2024-02-16 18:14:50,,0.209,0,12.6,136,0.218,0,0,0,0,149
2024-02-16 18:15:00,,0.209,0,12.5,135,0.218,0,0,0,0,148
2024-02-16 18:15:10,,0.191,0,12.3,139,0,0,0,0,0,152
2024-02-16 18:15:20,,0.391,0,12.4,139,0.0909,0,0,0,0,152
2024-02-16 18:15:30,,0.391,0,13.2,143,0.218,0,0,0,0,157
2024-02-16 18:15:40,,0.391,0,13.3,143,0.218,0,0,0,0,157
2024-02-16 18:15:50,,0.664,0,13.3,143,0.218,0,0,0,0,158
2024-02-16 18:16:00,,0.664,0,13.4,143,0.218,0,0,0,0,158
2024-02-16 18:16:10,,0.473,0,13.3,143,0.218,0,0,0,0,157
2024-02-16 18:16:20,,0.682,0,13.3,143,0.218,0,0,0,0,157
2024-02-16 18:16:30,,0.682,0,13.2,143,0.218,0,0,0,0,157
2024-02-16 18:16:40,,0.682,0,13.0,142,0.218,0,0,0,0,156
2024-02-16 18:16:50,,0.682,0,13.1,142,0.218,0,0,0,0,156
2024-02-16 18:17:00,,0.682,0,13.2,143,0.218,0,0,0,0,157
2024-02-16 18:17:10,,0.482,0,13.0,143,0.127,0,0,0,0,156
2024-02-16 18:17:20,,0.682,0,12.7,142,0,0,0,0,0,156
2024-02-16 18:17:30,,0.682,0,13,139,0.218,0,0,0,0,153
2024-02-16 18:17:40,,0.409,0,13.0,140,0.218,0,0,0,0,153
2024-02-16 18:17:50,,0.409,0,13.0,139,0.218,0,0,0,0,153
2024-02-16 18:18:00,,0.409,0,13.0,140,0.218,0,0,0,0,153
2024-02-16 18:18:10,,0.200,0,13.1,140,0.218,0,0,0,0,154
2024-02-16 18:18:20,,0.236,0,13.2,140,0.218,0,0,0,0,154
2024-02-16 18:18:30,,0.236,0,13.4,141,0.218,0,0,0,0,155
2024-02-16 18:18:40,,0.236,0,13.3,141,0.218,0,0,0,0,154
2024-02-16 18:18:50,,0.236,0,13.2,140,0.218,0,0,0,0,154
2024-02-16 18:19:00,,0.236,0,13.1,140,0.218,0,0,0,0,154
2024-02-16 18:19:10,,0.0364,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 18:19:20,,0.0364,0,11.6,131,0,0,0,0,0,143
2024-02-16 18:19:30,,0.0364,0,10.4,118,0,0,0,0,0,129
2024-02-16 18:19:40,,0.0364,0,9.29,107,0.218,0,0,0.0182,0,117
2024-02-16 18:19:50,,0.0364,0,8.26,100,0.218,0,0,0.0273,0,109
2024-02-16 18:20:00,,0.0364,0,7.05,92.9,0.218,0,0,0.0455,0,100
2024-02-16 18:20:10,,0,0,6.23,92.2,0.218,0,0,0.0455,0,98.7
2024-02-16 18:20:20,0,0,0,5.88,97.2,0.218,0,0,0.0455,0,103
2024-02-16 18:20:30,0,0,0,5.95,97.3,0.218,0,0,0.0455,0,103
2024-02-16 18:20:40,0,0,0,6.02,97.7,0.218,0,0,0.0455,0,104
2024-02-16 18:20:50,0,0.00909,0,6.11,97.5,0.218,0,0,0.0455,0,104
2024-02-16 18:21:00,0,0.00909,0,6.26,98.3,0.218,0,0,0.0455,0,105
2024-02-16 18:21:10,0,0.00909,0,7.25,109,0.218,0,0,0.0455,0,117
2024-02-16 18:21:20,0,0.136,0,8.38,122,0.218,0,0,0.0455,0,130
2024-02-16 18:21:30,0,0.136,0,9.43,132,0,0,0,0.0273,0,142
2024-02-16 18:21:40,0,0.136,0,10.6,139,0.00909,0,0,0.0182,0,150
2024-02-16 18:21:50,0,0.391,0,11.5,154,0.218,0,0,0,0,166
2024-02-16 18:22:00,0,0.391,0,11.7,161,0.218,0,0,0,0,173
2024-02-16 18:22:10,0,0.391,0,11.4,161,0.218,0,0,0,0,173
2024-02-16 18:22:20,0,0.855,0,11.3,162,0.218,0,0,0,0,175
2024-02-16 18:22:30,0,0.855,0,11.2,161,0.218,0,0,0,0,174
2024-02-16 18:22:40,0,0.845,0,11.2,162,0.218,0,0,0,0,174
2024-02-16 18:22:50,0,1.05,0,11.2,162,0.218,0,0,0,0,174
2024-02-16 18:23:00,0,1.05,0,11.3,162,0.218,0,0,0,0,175
2024-02-16 18:23:10,0,0.918,0,11.3,163,0.218,0,0,0,0,175
2024-02-16 18:23:20,0,0.918,0,11.4,163,0.218,0,0,0,0,176
2024-02-16 18:23:30,0,0.918,0,11.0,162,0.209,0,0,0,0,174
2024-02-16 18:23:40,0,0.664,0,10.6,151,0,0,0,0,0,163
2024-02-16 18:23:50,0,0.664,0,11.2,146,0.109,0,0,0,0,158
2024-02-16 18:24:00,0,0.664,0,11.4,144,0.218,0,0,0,0,157
2024-02-16 18:24:10,0,0.200,0,11.6,143,0.218,0,0,0,0,155
2024-02-16 18:24:20,0,0.327,0,11.7,144,0.218,0,0,0,0,156
2024-02-16 18:24:30,0,0.327,0,11.8,144,0.218,0,0,0,0,156
2024-02-16 18:24:40,0,0.127,0,11.7,144,0.218,0,0,0,0,156
2024-02-16 18:24:50,0,0.127,0,11.7,144,0.218,0,0,0,0,156
2024-02-16 18:25:00,0,0.127,0,11.7,143,0.218,0,0,0,0,155
2024-02-16 18:25:10,0,0.127,0,11.7,143,0.218,0,0,0,0,156
2024-02-16 18:25:20,0,0.282,0,11.6,144,0.218,0,0,0,0,156
2024-02-16 18:25:30,0,0.282,0,11.9,147,0.218,0,0,0,0,159
2024-02-16 18:25:40,0,0.282,0,12.1,147,0.109,0,0,0,0,159
2024-02-16 18:25:50,0,0.282,0,12.4,142,0,0,0,0,0,155
2024-02-16 18:26:00,0,0.282,0,12.2,136,0.127,0,0,0,0,148
2024-02-16 18:26:10,0,0.155,0,12.4,135,0.218,0,0,0,0,148
2024-02-16 18:26:20,0,0.155,0,12.3,135,0.218,0,0,0,0,148
2024-02-16 18:26:30,0,0.155,0,12.4,135,0.218,0,0,0,0,148
2024-02-16 18:26:40,0,0.155,0,12.4,135,0.218,0,0,0,0,148
2024-02-16 18:26:50,0,0.173,0,12.5,136,0.218,0,0,0,0,149
2024-02-16 18:27:00,0,0.173,0,12.5,136,0.218,0,0,0,0,149
2024-02-16 18:27:10,0,0.0182,0,13.0,137,0.218,0,0,0,0,151
2024-02-16 18:27:20,0,0.0182,0,13.2,137,0.218,0,0,0,0,151
2024-02-16 18:27:30,0,0.0182,0,13.1,137,0.218,0,0,0,0,150
2024-02-16 18:27:40,0,0.0182,0,12.5,132,0.218,0,0,0,0,145
2024-02-16 18:27:50,0,0.0182,0,12.7,139,0.0909,0,0,0,0,151
2024-02-16 18:28:00,0,0.0182,0,12.4,139,0,0,0,0,0,151
2024-02-16 18:28:10,0,0.0182,0,12.7,136,0.218,0,0,0,0,149
2024-02-16 18:28:20,0,0.0182,0,12.7,136,0.218,0,0,0,0,149
2024-02-16 18:28:30,0,0.0182,0,12.7,137,0.218,0,0,0,0,150
2024-02-16 18:28:40,0,0,0,12.6,137,0.218,0,0,0,0,149
2024-02-16 18:28:50,0,0,0,12.7,137,0.218,0,0,0,0,149
2024-02-16 18:29:00,0,0,0,12.6,136,0.218,0,0,0,0,149
2024-02-16 18:29:10,0,0,0,12.6,136,0.218,0,0,0,0,149
2024-02-16 18:29:20,0,0.0636,0,12.6,136,0.218,0,0,0,0,149
2024-02-16 18:29:30,0,0.0636,0,13.2,141,0.218,0,0,0,0,154
2024-02-16 18:29:40,0,0.0636,0,13.2,141,0.218,0,0,0,0,154
2024-02-16 18:29:50,0,0.227,0,13.2,141,0.218,0,0,0,0,155
2024-02-16 18:30:00,0,0.227,0,13.0,144,0,0,0,0,0,157
2024-02-16 18:30:10,0,0.227,0,12.9,141,0.00909,0,0,0,0,154
2024-02-16 18:30:20,0,0.236,0,13.1,137,0.218,0,0,0,0,151
2024-02-16 18:30:30,0,0.236,0,13.1,137,0.218,0,0,0,0,151
2024-02-16 18:30:40,0,0.236,0,13.0,137,0.218,0,0,0,0,151
2024-02-16 18:30:50,0,0.236,0,13.0,137,0.218,0,0,0,0,151
2024-02-16 18:31:00,0,0.236,0,12.9,137,0.218,0,0,0,0,151
2024-02-16 18:31:10,0,0.173,0,12.9,137,0.218,0,0,0,0,150
2024-02-16 18:31:20,0,0.173,0,12.9,137,0.218,0,0,0,0,150
2024-02-16 18:31:30,0,0.173,0,12.9,136,0.218,0,0,0,0,149
2024-02-16 18:31:40,0,0.00909,0,12.8,136,0.218,0,0,0,0,149
2024-02-16 18:31:50,0,0.245,0,12.8,136,0.218,0,0,0,0,149
2024-02-16 18:32:00,0,0.245,0,12.8,139,0.209,0,0,0,0,152
2024-02-16 18:32:10,0,0.236,0,12.6,142,0,0,0,0,0,155
2024-02-16 18:32:20,0,0.318,0,12.6,139,0.200,0,0,0,0,152
2024-02-16 18:32:30,0,0.318,0,12.6,139,0.218,0,0,0,0,152
2024-02-16 18:32:40,0,0.318,0,12.6,139,0.218,0,0,0,0,152
2024-02-16 18:32:50,0,0.318,0,12.6,139,0.218,0,0,0,0,152
2024-02-16 18:33:00,0,0.318,0,12.6,139,0.218,0,0,0,0,152
2024-02-16 18:33:10,0,0.318,0,12.7,140,0.218,0,0,0,0,153
2024-02-16 18:33:20,0,0.318,0,12.7,140,0.218,0,0,0,0,153
2024-02-16 18:33:30,0,0.318,0,12.8,140,0.218,0,0,0,0,154
2024-02-16 18:33:40,0,0.0818,0,12.7,140,0.218,0,0,0,0,153
2024-02-16 18:33:50,0,0.100,0,12.8,140,0.218,0,0,0,0,153
2024-02-16 18:34:00,0,0.100,0,12.7,140,0.218,0,0,0,0,153
2024-02-16 18:34:10,0,0.0182,0,12.7,143,0.0182,0,0,0,0,156
2024-02-16 18:34:20,0,0.100,0,12.6,142,0,0,0,0,0,155
2024-02-16 18:34:30,0,0.100,0,12.8,139,0.218,0,0,0,0,152
2024-02-16 18:34:40,0,0.100,0,12.8,139,0.218,0,0,0,0,152
2024-02-16 18:34:50,0,0.100,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 18:35:00,0,0.100,0,12.7,139,0.218,0,0,0,0,152
2024-02-16 18:35:10,0,0.100,0,12.8,139,0.218,0,0,0,0,152
2024-02-16 18:35:20,0,0.200,0,12.8,139,0.218,0,0,0,0,152
2024-02-16 18:35:30,0,0.200,0,12.8,139,0.218,0,0,0,0,152
2024-02-16 18:35:40,0,0.182,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 18:35:50,0,0.182,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 18:36:00,0,0.182,0,13.0,139,0.218,0,0,0,0,153
2024-02-16 18:36:10,0,0.100,0,12.9,140,0.218,0,0,0,0,153
2024-02-16 18:36:20,0,0.300,0,12.7,143,0,0,0,0,0,156
2024-02-16 18:36:30,0,0.300,0,12.8,139,0.173,0,0,0,0,152
2024-02-16 18:36:40,0,0.300,0,12.9,139,0.218,0,0,0,0,152
2024-02-16 18:36:50,0,0.300,0,13,139,0.218,0,0,0,0,153
2024-02-16 18:37:00,0,0.300,0,12.9,139,0.218,0,0,0,0,153
2024-02-16 18:37:10,0,0.200,0,12.3,136,0.218,0,0,0,0,149
2024-02-16 18:37:20,0,0.200,0,12.3,136,0.218,0,0,0,0,149
2024-02-16 18:37:30,0,0.200,0,12.3,136,0.218,0,0,0,0,149
2024-02-16 18:37:40,0,0.200,0,12.3,136,0.218,0,0,0,0,149
2024-02-16 18:37:50,0,0.218,0,12.3,136,0.218,0,0,0,0,149
2024-02-16 18:38:00,0,0.218,0,12.3,136,0.218,0,0,0,0,149
2024-02-16 18:38:10,0,0.0182,0,12.3,137,0.218,0,0,0,0,149
2024-02-16 18:38:20,0,0.0182,0,12.2,140,0.0455,0,0,0,0,152
2024-02-16 18:38:30,0,0.0182,0,12.2,140,0,0,0,0,0,152
2024-02-16 18:38:40,0,0.0182,0,12.5,139,0.218,0,0,0,0,152
2024-02-16 18:38:50,0,0.0182,0,12.7,139,0.218,0,0,0,0,152
2024-02-16 18:39:00,0,0.0182,0,13.3,142,0.218,0,0,0,0,156
2024-02-16 18:39:10,0,0.0182,0,13.3,142,0.218,0,0,0,0,156
2024-02-16 18:39:20,0,0.118,0,13.3,142,0.218,0,0,0,0,156
2024-02-16 18:39:30,0,0.118,0,13.3,142,0.218,0,0,0,0,156
2024-02-16 18:39:40,0,0.100,0,13.3,142,0.218,0,0,0,0,156
2024-02-16 18:39:50,0,0.100,0,13.4,143,0.218,0,0,0,0,157
2024-02-16 18:40:00,0,0.100,0,13.5,143,0.218,0,0,0,0,156
2024-02-16 18:40:10,0,0.100,0,13.5,142,0.218,0,0,0,0,156
2024-02-16 18:40:20,0,0.127,0,13.6,142,0.218,0,0,0,0,156
2024-02-16 18:40:30,0,0.127,0,13.2,144,0,0,0,0,0,157
2024-02-16 18:40:40,0,0.127,0,13.2,140,0.191,0,0,0,0,153
2024-02-16 18:40:50,0,0.127,0,13.3,140,0.218,0,0,0,0,154
2024-02-16 18:41:00,0,0.127,0,13.3,140,0.218,0,0,0,0,154
2024-02-16 18:41:10,0,0.0273,0,13.2,140,0.218,0,0,0,0,153
2024-02-16 18:41:20,0,0.0273,0,12.3,132,0.218,0,0,0.00909,0,144
2024-02-16 18:41:30,0,0.0273,0,11.7,128,0.218,0,0,0.00909,0,140
2024-02-16 18:41:40,0,0.0273,0,11.6,128,0.218,0,0,0.00909,0,140
2024-02-16 18:41:50,0,0.291,0,11.5,128,0.218,0,0,0.00909,0,140
2024-02-16 18:42:00,0,0.291,0,11.5,128,0.218,0,0,0.00909,0,140
