sep=,
"Time","worker"
2024-02-14 20:36:50,74
2024-02-14 20:37:00,75.1
2024-02-14 20:37:10,73.5
2024-02-14 20:37:20,75.3
2024-02-14 20:37:30,76
2024-02-14 20:37:40,74.4
2024-02-14 20:37:50,74.4
2024-02-14 20:38:00,74.4
2024-02-14 20:38:10,75.4
2024-02-14 20:38:20,35.7
2024-02-14 20:38:30,0
2024-02-14 20:38:40,0
2024-02-14 20:38:50,0
2024-02-14 20:39:00,0
2024-02-14 20:39:10,0
2024-02-14 20:39:20,0
2024-02-14 20:39:30,0
2024-02-14 20:39:40,0
2024-02-14 20:39:50,0
2024-02-14 20:40:00,0
2024-02-14 20:40:10,0
2024-02-14 20:40:20,0
2024-02-14 20:40:30,0
2024-02-14 20:40:40,0
2024-02-14 20:40:50,0
2024-02-14 20:41:00,0
2024-02-14 20:41:10,0
2024-02-14 20:41:20,0
2024-02-14 20:41:30,0
2024-02-14 20:41:40,0
2024-02-14 20:41:50,0
2024-02-14 20:42:00,0
2024-02-14 20:42:10,0
2024-02-14 20:42:20,0
2024-02-14 20:42:30,0
2024-02-14 20:42:40,0
2024-02-14 20:42:50,0
2024-02-14 20:43:00,0
2024-02-14 20:43:10,0
2024-02-14 20:43:20,0
2024-02-14 20:43:30,0
2024-02-14 20:43:40,0
2024-02-14 20:43:50,0
2024-02-14 20:44:00,0
2024-02-14 20:44:10,0
2024-02-14 20:44:20,13.2
2024-02-14 20:44:30,119
2024-02-14 20:44:40,144
2024-02-14 20:44:50,146
2024-02-14 20:45:00,143
2024-02-14 20:45:10,144
2024-02-14 20:45:20,143
2024-02-14 20:45:30,143
2024-02-14 20:45:40,173
2024-02-14 20:45:50,224
2024-02-14 20:46:00,187
2024-02-14 20:46:10,171
2024-02-14 20:46:20,167
2024-02-14 20:46:30,158
2024-02-14 20:46:40,155
2024-02-14 20:46:50,202
2024-02-14 20:47:00,174
2024-02-14 20:47:10,120
2024-02-14 20:47:20,92.7
2024-02-14 20:47:30,90.9
2024-02-14 20:47:40,86.8
2024-02-14 20:47:50,91.2
2024-02-14 20:48:00,58.8
2024-02-14 20:48:10,4.20
2024-02-14 20:48:20,25.8
2024-02-14 20:48:30,27.5
2024-02-14 20:48:40,22.6
2024-02-14 20:48:50,24.4
2024-02-14 20:49:00,24.4
2024-02-14 20:49:10,25.6
2024-02-14 20:49:20,15.9
2024-02-14 20:49:30,17.1
2024-02-14 20:49:40,83.7
2024-02-14 20:49:50,157
