sep=,
"Time","CompleteJob (INTERNAL)","CompleteJob (NOT_FOUND)","ActivateJobs (OK)","CompleteJob (OK)","CreateProcessInstance (OK)","DeployResource (OK)","FailJob (OK)","Topology (OK)","ActivateJobs (RESOURCE_EXHAUSTED)","CreateProcessInstance (RESOURCE_EXHAUSTED)","Total requests completed"
2024-02-10 11:44:10,,0,4.70,19.2,0.400,0,0,0,,,24.3
2024-02-10 11:44:20,,0,5.40,23.5,0,0,0,0,,,28.9
2024-02-10 11:44:30,,0,2.90,24.6,0,0,0,0,,,27.5
2024-02-10 11:44:40,,0,4.70,25.5,0,0,0,0,,,30.2
2024-02-10 11:44:50,,0,5.40,24.1,0,0,0,0,,,29.5
2024-02-10 11:45:00,,0,5.20,23.9,0,0,0,0,,,29.1
2024-02-10 11:45:10,,0,5.80,40.8,0.400,0,0,0,,,47.0
2024-02-10 11:45:20,,0,4.50,44.9,0,0,0,0,,,49.4
2024-02-10 11:45:30,,0,4,32.7,0,0,0,0,,,36.7
2024-02-10 11:45:40,,0,4.50,23.4,0,0,0,0,,,27.9
2024-02-10 11:45:50,,0,4.10,24.6,0,0,0,0,,,28.7
2024-02-10 11:46:00,,0,4.70,24.9,0,0,0,0,,,29.6
2024-02-10 11:46:10,,0,4.30,25.5,0,0,0,0,,,29.8
2024-02-10 11:46:20,,0,4.40,23.2,0,0,0,0,,,27.6
2024-02-10 11:46:30,,0,1.80,9.60,0,0,0,0,,,11.4
2024-02-10 11:46:40,,0,0,0,0,0,0,0,,,0
2024-02-10 11:46:50,,0,0,0,0,0,0,0,,,0
2024-02-10 11:47:00,,0,0,0,0,0,0,0,,,0
2024-02-10 11:47:10,,0,2.70,13.6,0.400,0,0,0,,,16.7
2024-02-10 11:47:20,,0,5.80,24.1,0,0,0,0,,,29.9
2024-02-10 11:47:30,,0.700,5.20,23.2,0,0,0,0,,,29.1
2024-02-10 11:47:40,,0,4.30,23.9,0,0,0,0,,,28.2
2024-02-10 11:47:50,,0,4.70,24.9,0,0,0,0,,,29.6
2024-02-10 11:48:00,,0,3.80,23.2,0,0,0,0,,,27
2024-02-10 11:48:10,,0,5.10,33.5,0.400,0,0,0,,,39
2024-02-10 11:48:20,,0,8.70,48.8,0,0,0,0,,,57.5
2024-02-10 11:48:30,,0,7.70,37.6,0,0,0,0,,,45.3
2024-02-10 11:48:40,,0,3.60,23.2,0,0,0,0,,,26.8
2024-02-10 11:48:50,,0,4.60,24.8,0,0,0,0,,,29.4
2024-02-10 11:49:00,,0,4.40,24.8,0,0,0,0,,,29.2
2024-02-10 11:49:10,,0,4.30,24,0,0,0,0,,,28.3
2024-02-10 11:49:20,,0,5.10,24.8,0,0,0,0,,,29.9
2024-02-10 11:49:30,,0,3.00,16.0,0,0,0,0,,,19.0
2024-02-10 11:49:40,,0,0,0,0,0,0,0,,,0
2024-02-10 11:49:50,,0,0,0,0,0,0,0,,,0
2024-02-10 11:50:00,,0,0,0,0,0,0,0,,,0
2024-02-10 11:50:10,,0,1.40,4.90,0.400,0,0,0,,,6.70
2024-02-10 11:50:20,,0,4.70,24.7,0,0,0,0,,,29.4
2024-02-10 11:50:30,,0,4.10,24,0,0,0,0,,,28.1
2024-02-10 11:50:40,,0,4.80,25.6,0,0,0,0,,,30.4
2024-02-10 11:50:50,,0,3.90,25.4,0,0,0,0,,,29.3
2024-02-10 11:51:00,,0,2.80,22.6,0,0,0,0,,,25.4
2024-02-10 11:51:10,,0,4.10,26.4,0.100,0,0,0,,,30.6
2024-02-10 11:51:20,,0,6.50,48.8,0.300,0,0,0,,,55.6
2024-02-10 11:51:30,,0.700,6.40,42.4,0,0,0,0,,,49.5
2024-02-10 11:51:40,,0,5.80,24,0,0,0,0,,,29.8
2024-02-10 11:51:50,,0,5.80,24,0,0,0,0,,,29.8
2024-02-10 11:52:00,,0,6,24.8,0,0,0,0,,,30.8
2024-02-10 11:52:10,,0,4.70,24.2,0,0,0,0,,,28.9
2024-02-10 11:52:20,,0,3.60,24.6,0,0,0,0,,,28.2
2024-02-10 11:52:30,,0,4.40,24,0,0,0,0,,,28.4
2024-02-10 11:52:40,,0,0,0,0,0,0,0,,,0
2024-02-10 11:52:50,,0,0,0,0,0,0,0,,,0
2024-02-10 11:53:00,,0,0,0,0,0,0,0,,,0
2024-02-10 11:53:10,,0,0,0,0,0,0,0,,,0
2024-02-10 11:53:20,,0,5.70,22.5,0.400,0,0,0,,,28.6
2024-02-10 11:53:30,,0,5.90,24.7,0,0,0,0,,,30.6
2024-02-10 11:53:40,,0,4.40,24,0,0,0,0,,,28.4
2024-02-10 11:53:50,,0,4.60,24,0,0,0,0,,,28.6
2024-02-10 11:54:00,,0.100,5.20,25.4,0,0,0,0,,,30.7
2024-02-10 11:54:10,,0,5,24.2,0,0,0,0,,,29.2
2024-02-10 11:54:20,,0,7.60,43.3,0.400,0,0,0,,,51.3
2024-02-10 11:54:30,,0.200,7.10,47.9,0,0,0,0,,,55.2
2024-02-10 11:54:40,,0,4.60,27.2,0,0,0,0,,,31.8
2024-02-10 11:54:50,,0,4.40,23.2,0,0,0,0,,,27.6
2024-02-10 11:55:00,,0,4.50,25.6,0,0,0,0,,,30.1
2024-02-10 11:55:10,,0,4.10,24.8,0,0,0,0,,,28.9
2024-02-10 11:55:20,,0,4.60,24.2,0,0,0,0,,,28.8
2024-02-10 11:55:30,,0,4.50,23.9,0,0,0,0,,,28.4
2024-02-10 11:55:40,,0,0.700,5.50,0,0,0,0,,,6.20
2024-02-10 11:55:50,,0,0,0,0,0,0,0,,,0
2024-02-10 11:56:00,,0,0,0,0,0,0,0,,,0
2024-02-10 11:56:10,,0,0,0,0,0,0,0,,,0
2024-02-10 11:56:20,,0,4,16.8,0.400,0,0,0,,,21.2
2024-02-10 11:56:30,,0,6.20,25.6,0,0,0,0,,,31.8
2024-02-10 11:56:40,,0,3.40,22.4,0,0,0,0,,,25.8
2024-02-10 11:56:50,,0,3.20,25.6,0,0,0,0,,,28.8
2024-02-10 11:57:00,,0,4.70,24.9,0,0,0,0,,,29.6
2024-02-10 11:57:10,,0,4.60,25.5,0,0,0,0,,,30.1
2024-02-10 11:57:20,,0,6.60,36,0.400,0,0,0,,,43
2024-02-10 11:57:30,,0,5.80,45.6,0,0,0,0,,,51.4
2024-02-10 11:57:40,,0,5.80,32.8,0,0,0,0,,,38.6
2024-02-10 11:57:50,,0,5.90,24,0,0,0,0,,,29.9
2024-02-10 11:58:00,,0,6.40,25.2,0,0,0,0,,,31.6
2024-02-10 11:58:10,,0,6.10,23.7,0,0,0,0,,,29.8
2024-02-10 11:58:20,,0,5.60,24.8,0,0,0,0,,,30.4
2024-02-10 11:58:30,,0,5.40,23.9,0,0,0,0,,,29.3
2024-02-10 11:58:40,,0,2.60,13.6,0,0,0,0,,,16.2
2024-02-10 11:58:50,,0,0,0,0,0,0,0,,,0
2024-02-10 11:59:00,,0,0,0,0,0,0,0,,,0
2024-02-10 11:59:10,,0,0,0,0,0,0,0,,,0
2024-02-10 11:59:20,,0,2,9.60,0.400,0,0,0,,,12
2024-02-10 11:59:30,,0.700,4.70,23.3,0,0,0,0,,,28.7
2024-02-10 11:59:40,,0,3.70,25.5,0,0,0,0,,,29.2
2024-02-10 11:59:50,,0,4.80,24.9,0,0,0,0,,,29.7
2024-02-10 12:00:00,,0.800,4.70,24.8,0,0,0,0,,,30.3
2024-02-10 12:00:10,,0,5.60,24.7,0,0,0,0,,,30.3
2024-02-10 12:00:20,,0,5.20,28.8,0.400,0,0,0,,,34.4
2024-02-10 12:00:30,,0,5.30,45.3,0,0,0,0,,,50.6
2024-02-10 12:00:40,,0,4.30,39.5,0,0,0,0,,,43.8
2024-02-10 12:00:50,,0,4.20,25.6,0,0,0,0,,,29.8
2024-02-10 12:01:00,,0,3.40,22.5,0,0,0,0,,,25.9
2024-02-10 12:01:10,,0,2.90,25.5,0,0,0,0,,,28.4
2024-02-10 12:01:20,,0,3.10,25.6,0,0,0,0,,,28.7
2024-02-10 12:01:30,,0,2.80,22.4,0,0,0,0,,,25.2
2024-02-10 12:01:40,,0,3,22.4,0,0,0,0,,,25.4
2024-02-10 12:01:50,,0,0,0,0,0,0,0,,,0
2024-02-10 12:02:00,,0,0,0,0,0,0,0,,,0
2024-02-10 12:02:10,,0,0,0,0,0,0,0,,,0
2024-02-10 12:02:20,,0,0.200,0.800,0.100,0,0,0,,,1.10
2024-02-10 12:02:30,,0,3.40,22.4,0.300,0,0,0,,,26.1
2024-02-10 12:02:40,,0,3.20,25.6,0,0,0,0,,,28.8
2024-02-10 12:02:50,,0,2.90,22.5,0,0,0,0,,,25.4
2024-02-10 12:03:00,,0,2.20,25.5,0,0,0,0,,,27.7
2024-02-10 12:03:10,,0,2.80,22.4,0,0,0,0,,,25.2
2024-02-10 12:03:20,,0,3.20,25.6,0,0,0,0,,,28.8
2024-02-10 12:03:30,,0,5.50,42.4,0.400,0,0,0,,,48.3
2024-02-10 12:03:40,,0,7.50,47.3,0,0,0,0,,,54.8
2024-02-10 12:03:50,,0,6.10,28.8,0,0,0,0,,,34.9
2024-02-10 12:04:00,,0,5.50,23.9,0,0,0,0,,,29.4
2024-02-10 12:04:10,,0,6,24,0,0,0,0,,,30
2024-02-10 12:04:20,,0,5.20,24.2,0,0,0,0,,,29.4
2024-02-10 12:04:30,,0,4.20,23.8,0,0,0,0,,,28
2024-02-10 12:04:40,,0,3.90,24,0,0,0,0,,,27.9
2024-02-10 12:04:50,,0,0.900,7.20,0,0,0,0,,,8.10
2024-02-10 12:05:00,,0,0,0,0,0,0,0,,,0
2024-02-10 12:05:10,,0,0,0,0,0,0,0,,,0
2024-02-10 12:05:20,,0,0,0,0,0,0,0,,,0
2024-02-10 12:05:30,,0,3.30,16.8,0.400,0,0,0,,,20.5
2024-02-10 12:05:40,,0,4.50,24.8,0,0,0,0,,,29.3
2024-02-10 12:05:50,,0,4.10,24.9,0,0,0,0,,,29
2024-02-10 12:06:00,,0,3.80,23.9,0,0,0,0,,,27.7
2024-02-10 12:06:10,,0,3.10,24.8,0,0,0,0,,,27.9
2024-02-10 12:06:20,,0,5.10,24.8,0,0,0,0,,,29.9
2024-02-10 12:06:30,,0,7.20,36.2,0.400,0,0,0,,,43.8
2024-02-10 12:06:40,,0,5.80,47.8,0,0,0,0,,,53.6
2024-02-10 12:06:50,,0,4.10,32.8,0,0,0,0,,,36.9
2024-02-10 12:07:00,,0,2.90,22.4,0,0,0,0,,,25.3
2024-02-10 12:07:10,,0,3.10,25.6,0,0,0,0,,,28.7
2024-02-10 12:07:20,,0,3.80,23.2,0,0,0,0,,,27
2024-02-10 12:07:30,,0,4.40,24.8,0,0,0,0,,,29.2
2024-02-10 12:07:40,,0,4.30,24.8,0,0,0,0,,,29.1
2024-02-10 12:07:50,,0,1.70,12.8,0,0,0,0,,,14.5
2024-02-10 12:08:00,,0,0,0,0,0,0,0,,,0
2024-02-10 12:08:10,,0,0,0,0,0,0,0,,,0
2024-02-10 12:08:20,,0,0,0,0,0,0,0,,,0
2024-02-10 12:08:30,,0.100,2.60,8.90,0.400,0,0,0,,,12.0
2024-02-10 12:08:40,,0,5.70,23.9,0,0,0,0,,,29.6
2024-02-10 12:08:50,,0,5.20,24.8,0,0,0,0,,,30
2024-02-10 12:09:00,,0,3.30,23.5,0,0,0,0,,,26.8
2024-02-10 12:09:10,,0,4,25.3,0,0,0,0,,,29.3
2024-02-10 12:09:20,,0,5.50,24.2,0,0,0,0,,,29.7
2024-02-10 12:09:30,,0,4.20,27.8,0.400,0,0,0,,,32.4
2024-02-10 12:09:40,,0,7.60,49.8,0,0,0,0,,,57.4
2024-02-10 12:09:50,,0,7.70,40.7,0,0,0,0,,,48.4
2024-02-10 12:10:00,,0,5.50,24,0,0,0,0,,,29.5
2024-02-10 12:10:10,,0,4.50,25.5,0,0,0,0,,,30
2024-02-10 12:10:20,,0,5,24,0,0,0,0,,,29
2024-02-10 12:10:30,,0,4,24,0,0,0,0,,,28
2024-02-10 12:10:40,,0,3.20,25.6,0,0,0,0,,,28.8
2024-02-10 12:10:50,,0,2.10,18.4,0,0,0,0,,,20.5
2024-02-10 12:11:00,,0,0,0,0,0,0,0,,,0
2024-02-10 12:11:10,,0,0,0,0,0,0,0,,,0
2024-02-10 12:11:20,,0,0,0,0,0,0,0,,,0
2024-02-10 12:11:30,,0,0.200,0.800,0.100,0,0,0,,,1.10
2024-02-10 12:11:40,,0,4.90,25.6,0.300,0,0,0,,,30.8
2024-02-10 12:11:50,,0,3.60,22.4,0,0,0,0,,,26
2024-02-10 12:12:00,,0,3.80,25.6,0,0,0,0,,,29.4
2024-02-10 12:12:10,,0,4.80,24.8,0,0,0,0,,,29.6
2024-02-10 12:12:20,,0,3.90,23.2,0,0,0,0,,,27.1
2024-02-10 12:12:30,,0,4.50,24.8,0,0,0,0,,,29.3
2024-02-10 12:12:40,,0,6.60,44.1,0.400,0,0,0,,,51.1
2024-02-10 12:12:50,,0,6.80,46.4,0,0,0,0,,,53.2
2024-02-10 12:13:00,,0,4.50,25.7,0,0,0,0,,,30.2
2024-02-10 12:13:10,,0,4.50,24.6,0,0,0,0,,,29.1
2024-02-10 12:13:20,,0,6,24.8,0,0,0,0,,,30.8
2024-02-10 12:13:30,,0.200,5.20,23.3,0,0,0,0,,,28.7
2024-02-10 12:13:40,,0,4.40,24.7,0,0,0,0,,,29.1
2024-02-10 12:13:50,,0,5,24,0,0,0,0,,,29
2024-02-10 12:14:00,,0,1.30,5.60,0,0,0,0,,,6.90
2024-02-10 12:14:10,,0,0,0,0,0,0,0,,,0
2024-02-10 12:14:20,,0,0,0,0,0,0,0,,,0
2024-02-10 12:14:30,,0,0,0,0,0,0,0,,,0
2024-02-10 12:14:40,,0,4,19.3,0.400,0,0,0,,,23.7
2024-02-10 12:14:50,,0,3.80,24.7,0,0,0,0,,,28.5
2024-02-10 12:15:00,,0,4.50,24,0,0,0,0,,,28.5
2024-02-10 12:15:10,,0,4.30,24,0,0,0,0,,,28.3
2024-02-10 12:15:20,,0,3.40,24.2,0,0,0,0,,,27.6
2024-02-10 12:15:30,,0,4.40,25.4,0,0,0,0,,,29.8
2024-02-10 12:15:40,,0,4.10,37.6,0.400,0,0,0,,,42.1
2024-02-10 12:15:50,,0,4.40,45.9,0,0,0,0,,,50.3
2024-02-10 12:16:00,,0.700,5.90,31.8,0,0,0,0,,,38.4
2024-02-10 12:16:10,,0,5,24.8,0,0,0,0,,,29.8
2024-02-10 12:16:20,,0,4.70,23.9,0,0,0,0,,,28.6
2024-02-10 12:16:30,,0,4.70,24.9,0,0,0,0,,,29.6
2024-02-10 12:16:40,,0,4.60,23.9,0,0,0,0,,,28.5
2024-02-10 12:16:50,,0,4.50,24.8,0,0,0,0,,,29.3
2024-02-10 12:17:00,,0,2.40,11.2,0,0,0,0,,,13.6
2024-02-10 12:17:10,,0,0,0,0,0,0,0,,,0
2024-02-10 12:17:20,,0,0,0,0,0,0,0,,,0
2024-02-10 12:17:30,,0,0,0,0,0,0,0,,,0
2024-02-10 12:17:40,,0,0,0,0,0,0,0,,,0
2024-02-10 12:17:50,,0,0,0,0,0,0,0,,,0
2024-02-10 12:18:00,,0,0.100,0,0,0,0,0,,,0.100
2024-02-10 12:18:10,,0,0,0,0,0,0,0,,,0
2024-02-10 12:18:20,,0,0,0,0,0,0,0,,,0
2024-02-10 12:18:30,,0,0,0,0,0,0,0,,,0
2024-02-10 12:18:40,,0,0,0,0,0,0,0,,,0
2024-02-10 12:18:50,,0,0,0,0,0,0,0,,,0
2024-02-10 12:19:00,,0,0.100,0,0,0,0,0,,,0.100
2024-02-10 12:19:10,,0,0,0,0,0,0,0,,,0
2024-02-10 12:19:20,,0,0,0,0,0,0,0,,,0
2024-02-10 12:19:30,,0,0,0,0,0,0,0,,,0
2024-02-10 12:19:40,,0,0,0,0,0,0,0,,,0
2024-02-10 12:19:50,,0,0,0,0,0,0,0,,,0
2024-02-10 12:20:00,,0,0,0,0,0,0,0,,,0
2024-02-10 12:20:10,,0,0.100,0,0,0,0,0,,,0.100
2024-02-10 12:20:20,,0,0,0,0,0,0,0,,,0
2024-02-10 12:20:30,,0,0,0,0,0,0,0,,,0
2024-02-10 12:20:40,,0,0,0,0,0,0,0,,,0
2024-02-10 12:20:50,,0,0,0,0,0,0,0,,,0
2024-02-10 12:21:00,,0,0,0,0,0,0,0,,,0
2024-02-10 12:21:10,,0,0.100,0,0,0,0,0,,,0.100
2024-02-10 12:21:20,,0,0,0,0,0,0,0,,,0
2024-02-10 12:21:30,,0,0,0,0,0,0,0,,,0
2024-02-10 12:21:40,,0,0,0,0,0,0,0,,,0
2024-02-10 12:21:50,,0,0,0,0,0,0,0,,,0
2024-02-10 12:22:00,,0,0,0,0,0,0,0,,,0
2024-02-10 12:22:10,,0,0,0,0,0,0,0,,,0
2024-02-10 12:22:20,,0,0.100,0,0,0,0,0,,,0.100
2024-02-10 12:22:30,,0,0,0,0,0,0,0,,,0
2024-02-10 12:22:40,,0,5.70,26.5,1.90,0,0,0,,,34.1
2024-02-10 12:22:50,,0,14.4,143,0.500,0,0,0,,,158
2024-02-10 12:23:00,,0,12.9,145,0,0,0,0,,,158
2024-02-10 12:23:10,,0,12.7,142,0,0,0,0,,,155
2024-02-10 12:23:20,,0,12.6,141,0,0,0,0,,,153
2024-02-10 12:23:30,,0,13.5,143,0,0,0,0,,,157
2024-02-10 12:23:40,,0,12.1,141,0,0,0,0,,,153
2024-02-10 12:23:50,,0,9.10,170,2.30,0,0,0,,,181
2024-02-10 12:24:00,,4.30,6.50,210,0,0,0,0,,0,221
2024-02-10 12:24:10,0,0,8.30,171,0,0,0,0,,0,179
2024-02-10 12:24:20,0,0,5.90,101,0,0,0,0,,0,107
2024-02-10 12:24:30,0,1.40,13.2,136,0,0,0,0,,0,151
2024-02-10 12:24:40,0,0,12.8,137,0,0,0,0,,0,150
2024-02-10 12:24:50,0,0,13.2,139,0,0,0,0,,0,152
2024-02-10 12:25:00,0,0,12.4,135,0,0,0,0,,0,148
2024-02-10 12:25:10,0,0,12.9,137,0,0,0,0,,0,150
2024-02-10 12:25:20,0,0,8,74.5,0,0,0,0,,0,82.5
2024-02-10 12:25:30,0,0,0,0,0,0,0,0,,0,0
2024-02-10 12:25:40,0,0,0,0,0,0,0,0,,0,0
2024-02-10 12:25:50,0,0,0.200,0.100,0.100,0,0,0,,0,0.400
2024-02-10 12:26:00,0,0,15.8,121,2.30,0,0,0,,0,139
2024-02-10 12:26:10,0,0,13.8,147,0,0,0,0,,0,160
2024-02-10 12:26:20,0,0,13.4,145,0,0,0,0,,0,158
2024-02-10 12:26:30,0,0,13.1,143,0,0,0,0,,0,156
2024-02-10 12:26:40,0,0,11.9,143,0,0,0,0,,0,155
2024-02-10 12:26:50,0,0,12.8,142,0,0,0,0,,0,154
2024-02-10 12:27:00,0,5.70,13.1,157,1.80,0,0,0,,0,178
2024-02-10 12:27:10,0,0,7,218,0.600,0,0,0,,0,225
2024-02-10 12:27:20,0,0,9.10,218,0,0,0,0,,0,227
2024-02-10 12:27:30,0,0.500,13.3,145,0,0,0,0,,0,159
2024-02-10 12:27:40,0,0,12.8,143,0,0,0,0,,0,156
2024-02-10 12:27:50,0,0,13,143,0,0,0,0,,0,156
2024-02-10 12:28:00,0,0.500,12.2,141,0,0,0,0,,0,153
2024-02-10 12:28:10,0,0,12.7,143,0,0,0,0,,0,155
2024-02-10 12:28:20,0,0,11,139,0,0,0,0,,0,150
2024-02-10 12:28:30,0,0,6.50,56.9,0,0,0,0,,0,63.4
2024-02-10 12:28:40,0,0,0,0,0,0,0,0,,0,0
2024-02-10 12:28:50,0,0,0,0,0,0,0,0,,0,0
2024-02-10 12:29:00,0,0,0,0,0,0,0,0,,0,0
2024-02-10 12:29:10,0,0,11.7,79.3,2.40,0,0,0,,0,93.4
2024-02-10 12:29:20,0,0,12.7,143,0,0,0,0,,0,155
2024-02-10 12:29:30,0,0.100,12.8,144,0,0,0,0,,0,157
2024-02-10 12:29:40,0,0,12.9,141,0,0,0,0,,0,154
2024-02-10 12:29:50,0,0,13,143,0,0,0,0,,0,156
2024-02-10 12:30:00,0,0,8.20,103,0,0,0,0,,0,111
2024-02-10 12:30:10,0,0,9.40,132,0.700,0,0,0,,0,142
2024-02-10 12:30:20,0,0,7.20,194,1.70,0,0,0,,0,203
2024-02-10 12:30:30,0,0,7.30,218,0,0,0,0,,0,225
2024-02-10 12:30:40,0,0,9.30,202,0,0,0,0,,0,211
2024-02-10 12:30:50,0,0,12.6,144,0,0,0,0,,0,157
2024-02-10 12:31:00,0,0.700,12.7,145,0,0,0,0,,0,158
2024-02-10 12:31:10,0,0,12.8,143,0,0,0,0,,0,156
2024-02-10 12:31:20,0,0,11.9,141,0,0,0,0,,0,153
2024-02-10 12:31:30,0,0.700,13.1,142,0,0,0,0,,0,156
2024-02-10 12:31:40,0,0,11.6,120,0,0,0,0,,0,132
2024-02-10 12:31:50,0,0,0.900,8.60,0,0,0,0,,0,9.50
2024-02-10 12:32:00,0,0,0,0,0,0,0,0,,0,0
2024-02-10 12:32:10,0,0,0,0,0,0,0,0,,0,0
2024-02-10 12:32:20,0,0,5,23.5,1.70,0,0,0,,0,30.2
2024-02-10 12:32:30,0,2.40,15.5,146,0.700,0,0,0,,0,164
2024-02-10 12:32:40,0,0,13.1,145,0,0,0,0,,0,158
2024-02-10 12:32:50,0,0,12.8,144,0,0,0,0,,0,157
2024-02-10 12:33:00,0,0,12.9,143,0,0,0,0,,0,156
2024-02-10 12:33:10,0,0,12.9,144,0,0,0,0,,0,157
2024-02-10 12:33:20,0,0,12.8,139,0,0,0,0,,0,152
2024-02-10 12:33:30,0,0,10.6,184,2.40,0,0,0,,0,197
2024-02-10 12:33:40,0,0,2.70,129,0,0,0,0,,0,132
2024-02-10 12:33:50,0,0,2.20,108,0,0,0,0,0.100,0,110
2024-02-10 12:34:00,0,2.50,9.80,178,0,0,0,0,0,0,191
2024-02-10 12:34:10,0,0,12.7,145,0,0,0,0,0,0,158
2024-02-10 12:34:20,0,0,13.4,144,0,0,0,0,0,0,157
2024-02-10 12:34:30,0,0,12.6,145,0,0,0,0,0,0,157
2024-02-10 12:34:40,0,3.70,13.1,143,0,0,0,0,0,0,160
2024-02-10 12:34:50,0,0,13,141,0,0,0,0,0,0,154
2024-02-10 12:35:00,0,0,12.1,133,0,0,0,0,0,0,145
2024-02-10 12:35:10,0,0,2.10,10.4,0,0,0,0,0,0,12.5
2024-02-10 12:35:20,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 12:35:30,0,0,1.30,4.10,0.500,0,0,0,0,0,5.90
2024-02-10 12:35:40,0,0.100,15.5,128,1.90,0,0,0,0,0,145
2024-02-10 12:35:50,0,0,12.3,141,0,0,0,0,0,0,153
2024-02-10 12:36:00,0,0,5.10,76.8,0,0,0,0,0.100,0,82.0
2024-02-10 12:36:10,0,0,7.20,106,0,0,0,0,0,0,114
2024-02-10 12:36:20,0,0,13.6,145,0,0,0,0,0,0,159
2024-02-10 12:36:30,0,0,12.5,145,0,0,0,0,0,0,158
2024-02-10 12:36:40,0,1,12.3,168,2.10,0,0,0,0,0,184
2024-02-10 12:36:50,0,0,5.90,206,0.300,0,0,0,0,0,212
2024-02-10 12:37:00,0,0,2.60,98.9,0,0,0,0,0.100,0,102
2024-02-10 12:37:10,0,8.40,1.40,76.6,0,0,0,0,0.200,0,86.6
2024-02-10 12:37:20,0,0,3.50,128,0,0,0,0,0,0,132
2024-02-10 12:37:30,0,0,11.8,177,0,0,0,0,0,0,189
2024-02-10 12:37:40,0,1.40,13.4,147,0,0,0,0,0,0,162
2024-02-10 12:37:50,0,0,11.9,142,0,0,0,0,0,0,154
2024-02-10 12:38:00,0,0,12.7,144,0,0,0,0,0,0,156
2024-02-10 12:38:10,0,0,12.9,145,0,0,0,0,0,0,157
2024-02-10 12:38:20,0,0,11.7,136,0,0,0,0,0,0,148
2024-02-10 12:38:30,0,0,3.40,29,0,0,0,0,0,0,32.4
2024-02-10 12:38:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 12:38:50,0,0,14.1,98.1,2.40,0,0,0,0,0,115
2024-02-10 12:39:00,0,0,13.1,146,0,0,0,0,0,0,159
2024-02-10 12:39:10,0,0,13.3,143,0,0,0,0,0,0,156
2024-02-10 12:39:20,0,0,13.3,145,0,0,0,0,0,0,159
2024-02-10 12:39:30,0,0,13,142,0,0,0,0,0,0,155
2024-02-10 12:39:40,0,3.50,12,144,0,0,0,0,0,0,159
2024-02-10 12:39:50,0,0,11.9,150,1.20,0,0,0,0,0,163
2024-02-10 12:40:00,0,0,6.50,200,1.20,0,0,0,0,0,207
2024-02-10 12:40:10,0,0,4.70,186,0,0,0,0,0,0,191
2024-02-10 12:40:20,0,0,12.4,162,0,0,0,0,0,0,175
2024-02-10 12:40:30,0,0,13.4,146,0,0,0,0,0,0,159
2024-02-10 12:40:40,0,0,13.3,142,0,0,0,0,0,0,155
2024-02-10 12:40:50,0,0,12.7,144,0,0,0,0,0,0,156
2024-02-10 12:41:00,0,0,13.5,145,0,0,0,0,0,0,158
2024-02-10 12:41:10,0,0,8.50,110,0,0,0,0,0,0,118
2024-02-10 12:41:20,0,0,6.20,107,0,0,0,0,0,0,113
2024-02-10 12:41:30,0,0,3.30,35.1,0,0,0,0,0,0,38.4
2024-02-10 12:41:40,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 12:41:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 12:42:00,0,0,8.50,45.1,2.40,0,0,0,0,0,56
2024-02-10 12:42:10,0,0,13,144,0,0,0,0,0,0,157
2024-02-10 12:42:20,0,0,13.2,148,0,0,0,0,0,0,162
2024-02-10 12:42:30,0,0,13.2,144,0,0,0,0,0,0,157
2024-02-10 12:42:40,0,0,12.3,142,0,0,0,0,0,0,154
2024-02-10 12:42:50,0,0,12.8,141,0,0,0,0,0,0,154
2024-02-10 12:43:00,0,0,12,144,0.100,0,0,0,0,0,156
2024-02-10 12:43:10,0,1.20,9.90,197,2.30,0,0,0,0,0,211
2024-02-10 12:43:20,0,0,5.50,199,0,0,0,0,0,0,205
2024-02-10 12:43:30,0,0,11.3,185,0,0,0,0,0,0,197
2024-02-10 12:43:40,0,0,13.4,146,0,0,0,0,0,0,159
2024-02-10 12:43:50,0,0,14.4,143,0,0,0,0,0,0,158
2024-02-10 12:44:00,0,0,13.2,146,0,0,0,0,0,0,160
2024-02-10 12:44:10,0,2.10,12.8,144,0,0,0,0,0,0,159
2024-02-10 12:44:20,0,0,12.5,141,0,0,0,0,0,0,154
2024-02-10 12:44:30,0,0,12.2,127,0,0,0,0,0,0,140
2024-02-10 12:44:40,0,0,1.10,4.80,0,0,0,0,0,0,5.90
2024-02-10 12:44:50,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 12:45:00,0,0,0,0,0,0,0,0,0,0,0
2024-02-10 12:45:10,0,0,3.30,13.8,1.30,0,0,0,0,0,18.4
2024-02-10 12:45:20,0,0,14.6,140,1.10,0,0,0,0,0,156
2024-02-10 12:45:30,0,0,12.3,142,0,0,0,0,0,0,155
2024-02-10 12:45:40,0,0.300,12.1,140,0,0,0,0,0,0,152
2024-02-10 12:45:50,0,0,11.8,141,0,0,0,0,0,0,153
2024-02-10 12:46:00,0,0,12.2,141,0,0,0,0,0,0,153
2024-02-10 12:46:10,0,0,12.8,147,0,0,0,0,0,0,160
2024-02-10 12:46:20,0,0,13.9,196,2.40,0,0,0,0,0,212
2024-02-10 12:46:30,0,0,6.50,209,0,0,0,0,0,0,216
2024-02-10 12:46:40,0,0,8,188,0,0,0,0,0,0,196
2024-02-10 12:46:50,0,0,12.5,142,0,0,0,0,0,0,155
