sep=,
"Time","restworkerjava-5b45897d78-698vk / worker / PKG","restworkerjava-5cbf76776f-2pph5 / worker / PKG","restworkerjava-644f69b555-lm96x / worker / PKG","restworkerjava-d65564b97-5jrgr / worker / PKG","restworkerjava-5b45897d78-698vk / worker / DRAM","restworkerjava-5cbf76776f-2pph5 / worker / DRAM","restworkerjava-644f69b555-lm96x / worker / DRAM","restworkerjava-d65564b97-5jrgr / worker / DRAM","restworkerjava-5b45897d78-698vk / worker / OTHER","restworkerjava-5cbf76776f-2pph5 / worker / OTHER","restworkerjava-644f69b555-lm96x / worker / OTHER","restworkerjava-d65564b97-5jrgr / worker / OTHER"
2024-02-14 23:00:40,,,0.442,,,,0.0261,,,,0,
2024-02-14 23:00:50,,,0.454,,,,0.0282,,,,0,
2024-02-14 23:01:00,,,0.568,,,,0.0390,,,,0,
2024-02-14 23:01:10,,,0.413,,,,0.0267,,,,0,
2024-02-14 23:01:20,,,0.461,,,,0.0249,,,,0,
2024-02-14 23:01:30,,,0.393,,,,0.0306,,,,0,
2024-02-14 23:01:40,,,0.323,,,,0.0219,,,,0,
2024-02-14 23:01:50,,,0.318,,,,0.0222,,,,0,
2024-02-14 23:02:00,,,0.365,,,,0.0366,,,,0,
2024-02-14 23:02:10,,,0.312,,,,0.0231,,,,0,
2024-02-14 23:02:20,,,0.327,,,,0.0222,,,,0,
2024-02-14 23:02:30,,,0.389,,,,0.0324,,,,0,
2024-02-14 23:02:40,,,0.385,,,,0.0234,,,,0,
2024-02-14 23:02:50,,,0.311,,,,0.0249,,,,0,
2024-02-14 23:03:00,,,0.432,,,,0.0396,,,,0,
2024-02-14 23:03:10,,,0.335,,,,0.0324,,,,0,
2024-02-14 23:03:20,,,0.303,,,,0.0300,,,,0,
2024-02-14 23:03:30,,,0.455,,,,0.0354,,,,0,
2024-02-14 23:03:40,,,0.296,,,,0.0267,,,,0,
2024-02-14 23:03:50,,,0.315,,,,0.0297,,,,0,
2024-02-14 23:04:00,,,0.422,,,,0.0357,,,,0,
2024-02-14 23:04:10,,,0.315,,,,0.0294,,,,0,
2024-02-14 23:04:20,,,0.341,,,,0.0312,,,,0,
2024-02-14 23:04:30,,,0.331,,,,0.0330,,,,0,
2024-02-14 23:04:40,,,0.309,,,,0.0276,,,,0,
2024-02-14 23:04:50,,,0.287,,,,0.0291,,,,0,
2024-02-14 23:05:00,,,0.475,,,,0.0393,,,,0,
2024-02-14 23:05:10,,,0.299,,,,0.0294,,,,0,
2024-02-14 23:05:20,,,0.334,,,,0.0300,,,,0,
2024-02-14 23:05:30,,,0.413,,,,0.0375,,,,0,
2024-02-14 23:05:40,,,0.310,,,,0.0285,,,,0,
2024-02-14 23:05:50,,,0.299,,,,0.0303,,,,0,
2024-02-14 23:06:00,,,0.446,,,,0.0420,,,,0,
2024-02-14 23:06:10,,,0.308,,,,0.0327,,,,0,
2024-02-14 23:06:20,,,0.341,,,,0.0306,,,,0,
2024-02-14 23:06:30,,,0.332,,,,0.0330,,,,0,
2024-02-14 23:06:40,,,0.361,,,,0.0324,,,,0,
2024-02-14 23:06:50,,,0.335,,,,0.0297,,,,0,
2024-02-14 23:07:00,,,0.398,,,,0.0375,,,,0,
2024-02-14 23:07:10,,,0.315,,,,0.0285,,,,0,
2024-02-14 23:07:20,,,0.321,,,,0.0288,,,,0,
2024-02-14 23:07:30,,,0.401,,,,0.0387,,,,0,
2024-02-14 23:07:40,,,0.273,,,,0.0297,,,,0,
2024-02-14 23:07:50,,,0.323,,,,0.0300,,,,0,
2024-02-14 23:08:00,,,0.414,,,,0.0357,,,,0,
2024-02-14 23:08:10,,,0.317,,,,0.0300,,,,0,
2024-02-14 23:08:20,,,0.297,,,,0.0312,,,,0,
2024-02-14 23:08:30,,,0.329,,,,0.0309,,,,0,
2024-02-14 23:08:40,,,0.289,,,,0.0288,,,,0,
2024-02-14 23:08:50,,,0.318,,,,0.0297,,,,0,
2024-02-14 23:09:00,,,0.406,,,,0.0366,,,,0,
2024-02-14 23:09:10,,,0.315,,,,0.0288,,,,0,
2024-02-14 23:09:20,,,0.326,,,,0.0291,,,,0,
2024-02-14 23:09:30,,,0.409,,,,0.0402,,,,0,
2024-02-14 23:09:40,,,0.282,,,,0.0309,,,,0,
2024-02-14 23:09:50,,,0.601,,,,0.0345,,,,0,
2024-02-14 23:10:00,,,0.434,,,,0.0381,,,,0,
2024-02-14 23:10:10,,,0.350,,,,0.0309,,,,0,
2024-02-14 23:10:20,,,0.352,,,,0.0297,,,,0,
2024-02-14 23:10:30,,,0.442,,,,0.0357,,,,0,
2024-02-14 23:10:40,,,0.260,,,,0.0273,,,,0,
2024-02-14 23:10:50,,,0.332,,,,0.0297,,,,0,
2024-02-14 23:11:00,,,0.440,,,,0.0369,,,,0,
2024-02-14 23:11:10,,,0.317,,,,0.0294,,,,0,
2024-02-14 23:11:20,,,0.318,,,,0.0297,,,,0,
2024-02-14 23:11:30,,,0.406,,,,0.0396,,,,0,
2024-02-14 23:11:40,,,0.319,,,,0.0282,,,,0,
2024-02-14 23:11:50,,,0.285,,,,0.0279,,,,0,
2024-02-14 23:12:00,,,0.427,,,,0.0390,,,,0,
2024-02-14 23:12:10,,,0.334,,,,0.0300,,,,0,
2024-02-14 23:12:20,,,0.311,,,,0.0327,,,,0,
2024-02-14 23:12:30,,,0.394,,,,0.0411,,,,0,
2024-02-14 23:12:40,,,0.202,,,,0.0210,,,,0,
2024-02-14 23:12:50,,,0.317,,,,0.0318,,,,0,
2024-02-14 23:13:00,,,0.473,,,,0.0393,,,,0,
2024-02-14 23:13:10,,,0.324,,,,0.0285,,,,0,
2024-02-14 23:13:20,,,0.339,,,,0.0291,,,,0,
2024-02-14 23:13:30,,,0.407,,,,0.0414,,,,0,
2024-02-14 23:13:40,,,0.319,,,,0.0282,,,,0,
2024-02-14 23:13:50,,,0.313,,,,0.0294,,,,0,
2024-02-14 23:14:00,,,0.423,,,,0.0387,,,,0,
2024-02-14 23:14:10,,,0.288,,,,0.0285,,,,0,
2024-02-14 23:14:20,,,0.308,,,,0.0315,,,,0,
2024-02-14 23:14:30,,,0.413,,,,0.0405,,,,0,
2024-02-14 23:14:40,,,0.257,,,,0.0234,,,,0,
2024-02-14 23:14:50,,,0.292,,,,0.0312,,,,0,
2024-02-14 23:15:00,,,0.488,,,,0.0402,,,,0,
2024-02-14 23:15:10,,,0.323,,,,0.0279,,,,0,
2024-02-14 23:15:20,,,0.300,,,,0.0300,,,,0,
2024-02-14 23:15:30,,,0.394,,,,0.0387,,,,0,
2024-02-14 23:15:40,,,0.340,,,,0.0300,,,,0,
2024-02-14 23:15:50,,,0.325,,,,0.0297,,,,0,
2024-02-14 23:16:00,,,0.430,,,,0.0384,,,,0,
2024-02-14 23:16:10,,,0.303,,,,0.0291,,,,0,
2024-02-14 23:16:20,,,0.303,,,,0.0291,,,,0,
2024-02-14 23:16:30,,,0.377,,,,0.0399,,,,0,
2024-02-14 23:16:40,,,0.303,,,,0.0255,,,,0,
2024-02-14 23:16:50,,,0.262,,,,0.0249,,,,0,
2024-02-14 23:17:00,,,0.464,,,,0.0405,,,,0,
2024-02-14 23:17:10,,,0.326,,,,0.0300,,,,0,
2024-02-14 23:17:20,,,0.349,,,,0.0312,,,,0,
2024-02-14 23:17:30,,,0.429,,,,0.0381,,,,0,
2024-02-14 23:17:40,,,0.318,,,,0.0309,,,,0,
2024-02-14 23:17:50,,,0.342,,,,0.0306,,,,0,
2024-02-14 23:18:00,,,0.561,,,,0.0375,,,,0,
2024-02-14 23:18:10,,,0.336,,,,0.0297,,,,0,
2024-02-14 23:18:20,,,0.308,,,,0.0309,,,,0,
2024-02-14 23:18:30,,,0.405,,,,0.0420,,,,0,
2024-02-14 23:18:40,,,0.297,,,,0.0300,,,,0,
2024-02-14 23:18:50,,,0.208,,,,0.0231,,,,0,
2024-02-14 23:19:00,,,0.385,,,,0.0369,,,,0,
2024-02-14 23:19:10,,,0.327,,,,0.0288,,,,0,
2024-02-14 23:19:20,,,0.297,,,,0.0342,,,,0,
2024-02-14 23:19:30,,,0.363,,,,0.0426,,,,0,
2024-02-14 23:19:40,,,0.312,,,,0.0282,,,,0,
2024-02-14 23:19:50,,,0.326,,,,0.0303,,,,0,
2024-02-14 23:20:00,,,0.455,,,,0.0387,,,,0,
2024-02-14 23:20:10,,,0.331,,,,0.0309,,,,0,
2024-02-14 23:20:20,,,0.307,,,,0.0303,,,,0,
2024-02-14 23:20:30,,,0.413,,,,0.0423,,,,0,
2024-02-14 23:20:40,,,0.289,,,,0.0291,,,,0,
2024-02-14 23:20:50,,,0.248,,,,0.0198,,,,0,
2024-02-14 23:21:00,,,0.414,,,,0.0468,,,,0,
2024-02-14 23:21:10,,,0.300,,,,0.0240,,,,0,
2024-02-14 23:21:20,,,0.300,,,,0.0327,,,,0,
2024-02-14 23:21:30,,,0.429,,,,0.0330,,,,0,
2024-02-14 23:21:40,,,0.294,,,,0.0234,,,,0,
2024-02-14 23:21:50,,,0.325,,,,0.0240,,,,0,
2024-02-14 23:22:00,,,0.463,,,,0.0315,,,,0,
2024-02-14 23:22:10,,,0.316,,,,0.0225,,,,0,
2024-02-14 23:22:20,,,0.323,,,,0.0225,,,,0,
2024-02-14 23:22:30,,,0.420,,,,0.0312,,,,0,
2024-02-14 23:22:40,,,0.320,,,,0.0219,,,,0,
2024-02-14 23:22:50,,,0.293,,,,0.0219,,,,0,
2024-02-14 23:23:00,,,0.366,,,,0.0312,,,,0,
2024-02-14 23:23:10,,,0.307,,,,0.0252,,,,0,
2024-02-14 23:23:20,,,0.333,,,,0.0231,,,,0,
2024-02-14 23:23:30,,,0.423,,,,0.0315,,,,0,
2024-02-14 23:23:40,,,0.451,,,,0.0222,,,,0,
2024-02-14 23:23:50,,,0.334,,,,0.0237,,,,0,
2024-02-14 23:24:00,,,0.421,,,,0.0306,,,,0,
2024-02-14 23:24:10,,,0.297,,,,0.0222,,,,0,
2024-02-14 23:24:20,,,0.308,,,,0.0222,,,,0,
2024-02-14 23:24:30,,,0.398,,,,0.0300,,,,0,
2024-02-14 23:24:40,,,0.294,,,,0.0225,,,,0,
2024-02-14 23:24:50,,,0.297,,,,0.0216,,,,0,
2024-02-14 23:25:00,,,0.398,,,,0.0372,,,,0,
2024-02-14 23:25:10,,,0.312,,,,0.0309,,,,0,
2024-02-14 23:25:20,,,0.337,,,,0.0258,,,,0,
2024-02-14 23:25:30,,,0.425,,,,0.0444,,,,0,
2024-02-14 23:25:40,,,0.328,,,,0.0294,,,,0,
2024-02-14 23:25:50,,,0.326,,,,0.0297,,,,0,
2024-02-14 23:26:00,,,0.425,,,,0.0411,,,,0,
2024-02-14 23:26:10,,,0.296,,,,0.0312,,,,0,
2024-02-14 23:26:20,,,0.323,,,,0.0345,,,,0,
2024-02-14 23:26:30,,,0.435,,,,0.0396,,,,0,
2024-02-14 23:26:40,,,0.322,,,,0.0321,,,,0,
2024-02-14 23:26:50,,,0.338,,,,0.0276,,,,0,
2024-02-14 23:27:00,,,0.326,,,,0.0306,,,,0,
2024-02-14 23:27:10,,,0.307,,,,0.0321,,,,0,
2024-02-14 23:27:20,,,0.323,,,,0.0276,,,,0,
2024-02-14 23:27:30,,,0.421,,,,0.0399,,,,0,
2024-02-14 23:27:40,,,0.312,,,,0.0267,,,,0,
2024-02-14 23:27:50,,,0.311,,,,0.0294,,,,0,
2024-02-14 23:28:00,,,0.382,,,,0.0405,,,,0,
2024-02-14 23:28:10,,,0.304,,,,0.0276,,,,0,
2024-02-14 23:28:20,,,0.356,,,,0.0300,,,,0,
2024-02-14 23:28:30,,,0.455,,,,0.0387,,,,0,
2024-02-14 23:28:40,,,0.327,,,,0.0309,,,,0,
2024-02-14 23:28:50,,,0.338,,,,0.0276,,,,0,
2024-02-14 23:29:00,,,0.357,,,,0.0327,,,,0,
2024-02-14 23:29:10,,,0.298,,,,0.0327,,,,0,
2024-02-14 23:29:20,,,0.348,,,,0.0294,,,,0,
2024-02-14 23:29:30,,,0.397,,,,0.0393,,,,0,
2024-02-14 23:29:40,,,0.287,,,,0.0279,,,,0,
2024-02-14 23:29:50,,,0.298,,,,0.0285,,,,0,
2024-02-14 23:30:00,,,0.434,,,,0.0366,,,,0,
2024-02-14 23:30:10,,,0.334,,,,0.0297,,,,0,
2024-02-14 23:30:20,,,0.320,,,,0.0300,,,,0,
2024-02-14 23:30:30,,,0.421,,,,0.0390,,,,0,
2024-02-14 23:30:40,,,0.312,,,,0.0297,,,,0,
2024-02-14 23:30:50,,,2.11,,,,0.0429,,,,0,
2024-02-14 23:31:00,,,0.412,,,,0.0363,,,,0,
2024-02-14 23:31:10,,,0.221,,,,0.0240,,,,0,
2024-02-14 23:31:20,,,0.316,,,,0.0303,,,,0,
2024-02-14 23:31:30,,,0.448,,,,0.0372,,,,0,
2024-02-14 23:31:40,,,0.305,,,,0.0279,,,,0,
2024-02-14 23:31:50,,,0.319,,,,0.0282,,,,0,
2024-02-14 23:32:00,,,0.388,,,,0.0357,,,,0,
2024-02-14 23:32:10,,,0.290,,,,0.0240,,,,0,
2024-02-14 23:32:20,,,0.295,,,,0.0240,,,,0,
2024-02-14 23:32:30,,,0.397,,,,0.0321,,,,0,
2024-02-14 23:32:40,,,0.297,,,,0.0240,,,,0,
2024-02-14 23:32:50,,,0.292,,,,0.0252,,,,0,
2024-02-14 23:33:00,,,0.376,,,,0.0321,,,,0,
2024-02-14 23:33:10,,,0.286,,,,0.0264,,,,0,
2024-02-14 23:33:20,,,0.288,,,,0.0330,,,,0,
2024-02-14 23:33:30,,,0.431,,,,0.0387,,,,0,
2024-02-14 23:33:40,,,0.294,,,,0.0294,,,,0,
2024-02-14 23:33:50,,,0.331,,,,0.0294,,,,0,
2024-02-14 23:34:00,,,0.424,,,,0.0384,,,,0,
2024-02-14 23:34:10,,,0.306,,,,0.0282,,,,0,
2024-02-14 23:34:20,,,0.321,,,,0.0285,,,,0,
2024-02-14 23:34:30,,,0.417,,,,0.0393,,,,0,
2024-02-14 23:34:40,,,0.287,,,,0.0285,,,,0,
2024-02-14 23:34:50,,,0.314,,,,0.0303,,,,0,
2024-02-14 23:35:00,,,0.433,,,,0.0390,,,,0,
2024-02-14 23:35:10,,,0.317,,,,0.0243,,,,0,
2024-02-14 23:35:20,,,0.270,,,,0.0273,,,,0,
2024-02-14 23:35:30,,,0.413,,,,0.0393,,,,0,
2024-02-14 23:35:40,,,0.326,,,,0.0291,,,,0,
2024-02-14 23:35:50,,,0.349,,,,0.0294,,,,0,
2024-02-14 23:36:00,,,0.408,,,,0.0384,,,,0,
2024-02-14 23:36:10,,,0.310,,,,0.0282,,,,0,
2024-02-14 23:36:20,,,0.320,,,,0.0291,,,,0,
2024-02-14 23:36:30,,,0.451,,,,0.0378,,,,0,
2024-02-14 23:36:40,,,0.331,,,,0.0285,,,,0,
2024-02-14 23:36:50,,,0.337,,,,0.0306,,,,0,
2024-02-14 23:37:00,,,0.424,,,,0.0393,,,,0,
2024-02-14 23:37:10,,,0.288,,,,0.0273,,,,0,
2024-02-14 23:37:20,,,0.214,,,,0.0234,,,,0,
2024-02-14 23:37:30,,,0.420,,,,0.0381,,,,0,
2024-02-14 23:37:40,,,0.715,,,,0.0270,,,,0,
2024-02-14 23:37:50,,,0.325,,,,0.0279,,,,0,
2024-02-14 23:38:00,,,0.412,,,,0.0378,,,,0,
2024-02-14 23:38:10,,,0.287,,,,0.0282,,,,0,
2024-02-14 23:38:20,,,0.307,,,,0.0285,,,,0,
2024-02-14 23:38:30,,,0.430,,,,0.0381,,,,0,
2024-02-14 23:38:40,,,0.332,,,,0.0288,,,,0,
2024-02-14 23:38:50,,,0.437,,,,0.0300,,,,0,
2024-02-14 23:39:00,,,0.398,,,,0.0399,,,,0,
2024-02-14 23:39:10,,,0.323,,,,0.0300,,,,0,
2024-02-14 23:39:20,,,0.240,,,,0.0222,,,,0,
2024-02-14 23:39:30,,,0.420,,,,0.0420,,,,0,
2024-02-14 23:39:40,,,0.296,,,,0.0282,,,,0,
2024-02-14 23:39:50,,,0.320,,,,0.0300,,,,0,
2024-02-14 23:40:00,,,0.422,,,,0.0381,,,,0,
2024-02-14 23:40:10,,,0.332,,,,0.0273,,,,0,
2024-02-14 23:40:20,,,0.326,,,,0.0282,,,,0,
2024-02-14 23:40:30,,,0.420,,,,0.0366,,,,0,
2024-02-14 23:40:40,,,0.351,,,,0.0276,,,,0,
2024-02-14 23:40:50,,,0.312,,,,0.0294,,,,0,
2024-02-14 23:41:00,,,0.413,,,,0.0417,,,,0,
2024-02-14 23:41:10,,,0.321,,,,0.0315,,,,0,
2024-02-14 23:41:20,,,0.283,,,,0.0264,,,,0,
2024-02-14 23:41:30,,,0.367,,,,0.0381,,,,0,
2024-02-14 23:41:40,,,0.304,,,,0.0291,,,,0,
2024-02-14 23:41:50,,,0.298,,,,0.0273,,,,0,
2024-02-14 23:42:00,,,0.398,,,,0.0393,,,,0,
2024-02-14 23:42:10,,,0.330,,,,0.0282,,,,0,
2024-02-14 23:42:20,,,0.315,,,,0.0291,,,,0,
2024-02-14 23:42:30,,,0.439,,,,0.0396,,,,0,
2024-02-14 23:42:40,,,0.337,,,,0.0297,,,,0,
2024-02-14 23:42:50,,,0.293,,,,0.0282,,,,0,
2024-02-14 23:43:00,,,0.429,,,,0.0432,,,,0,
2024-02-14 23:43:10,,,0.332,,,,0.0276,,,,0,
2024-02-14 23:43:20,,,0.310,,,,0.0303,,,,0,
2024-02-14 23:43:30,,,0.338,,,,0.0336,,,,0,
2024-02-14 23:43:40,,,0.696,,,,0.0330,,,,0,
2024-02-14 23:43:50,,,0.314,,,,0.0306,,,,0,
2024-02-14 23:44:00,,,0.419,,,,0.0375,,,,0,
2024-02-14 23:44:10,,,0.315,,,,0.0291,,,,0,
2024-02-14 23:44:20,,,0.332,,,,0.0300,,,,0,
2024-02-14 23:44:30,,,0.423,,,,0.0360,,,,0,
2024-02-14 23:44:40,,,0.300,,,,0.0237,,,,0,
2024-02-14 23:44:50,,,0.321,,,,0.0243,,,,0,
2024-02-14 23:45:00,,,0.436,,,,0.0387,,,,0,
2024-02-14 23:45:10,,,0.316,,,,0.0294,,,,0,
2024-02-14 23:45:20,,,0.322,,,,0.0264,,,,0,
2024-02-14 23:45:30,,,0.318,,,,0.0333,,,,0,
2024-02-14 23:45:40,,,0.324,,,,0.0282,,,,0,
2024-02-14 23:45:50,,,0.300,,,,0.0327,,,,0,
2024-02-14 23:46:00,,,0.443,,,,0.0354,,,,0,
2024-02-14 23:46:10,,,0.318,,,,0.0267,,,,0,
2024-02-14 23:46:20,,,0.316,,,,0.0264,,,,0,
2024-02-14 23:46:30,,,0.419,,,,0.0393,,,,0,
2024-02-14 23:46:40,,,0.298,,,,0.0234,,,,0,
2024-02-14 23:46:50,,,0.325,,,,0.0237,,,,0,
2024-02-14 23:47:00,,,0.470,,,,0.0315,,,,0,
2024-02-14 23:47:10,,,0.325,,,,0.0258,,,,0,
2024-02-14 23:47:20,,,0.299,,,,0.0228,,,,0,
2024-02-14 23:47:30,,,0.348,,,,0.0270,,,,0,
2024-02-14 23:47:40,,,0.286,,,,0.0246,,,,0,
2024-02-14 23:47:50,,,0.321,,,,0.0222,,,,0,
2024-02-14 23:48:00,,,0.439,,,,0.0309,,,,0,
2024-02-14 23:48:10,,,0.273,,,,0.0252,,,,0,
2024-02-14 23:48:20,,,0.309,,,,0.0240,,,,0,
2024-02-14 23:48:30,,,0.425,,,,0.0297,,,,0,
2024-02-14 23:48:40,,,0.312,,,,0.0222,,,,0,
2024-02-14 23:48:50,,,0.293,,,,0.0225,,,,0,
2024-02-14 23:49:00,,,0.425,,,,0.0306,,,,0,
2024-02-14 23:49:10,,,0.296,,,,0.0249,,,,0,
2024-02-14 23:49:20,,,0.321,,,,0.0252,,,,0,
2024-02-14 23:49:30,,,0.426,,,,0.0321,,,,0,
2024-02-14 23:49:40,,,0.255,,,,0.0237,,,,0,
2024-02-14 23:49:50,,,0.313,,,,0.0243,,,,0,
2024-02-14 23:50:00,,,0.377,,,,0.0324,,,,0,
2024-02-14 23:50:10,,,0.315,,,,0.0285,,,,0,
2024-02-14 23:50:20,,,0.313,,,,0.0348,,,,0,
2024-02-14 23:50:30,,,0.412,,,,0.0381,,,,0,
2024-02-14 23:50:40,,,0.322,,,,0.0318,,,,0,
2024-02-14 23:50:50,,,0.323,,,,0.0243,,,,0,
2024-02-14 23:51:00,,,0.478,,,,0.0351,,,,0,
2024-02-14 23:51:10,,,0.347,,,,0.0300,,,,0,
2024-02-14 23:51:20,,,0.333,,,,0.0318,,,,0,
2024-02-14 23:51:30,,,0.434,,,,0.0378,,,,0,
2024-02-14 23:51:40,,,0.221,,,,0.0234,,,,0,
2024-02-14 23:51:50,,,0.306,,,,0.0303,,,,0,
2024-02-14 23:52:00,,,0.421,,,,0.0387,,,,0,
2024-02-14 23:52:10,,,0.297,,,,0.0336,,,,0,
2024-02-14 23:52:20,,,0.346,,,,0.0348,,,,0,
2024-02-14 23:52:30,,,0.427,,,,0.0408,,,,0,
2024-02-14 23:52:40,,,0.352,,,,0.0270,,,,0,
2024-02-14 23:52:50,,,0.361,,,,0.0270,,,,0,
2024-02-14 23:53:00,,,0.457,,,,0.0387,,,,0,
2024-02-14 23:53:10,,,0.301,,,,0.0264,,,,0,
2024-02-14 23:53:20,,,0.340,,,,0.0300,,,,0,
2024-02-14 23:53:30,,,0.431,,,,0.0366,,,,0,
2024-02-14 23:53:40,,,0.229,,,,0.0234,,,,0,
2024-02-14 23:53:50,,,0.299,,,,0.0348,,,,0,
2024-02-14 23:54:00,,,0.429,,,,0.0402,,,,0,
2024-02-14 23:54:10,,,0.303,,,,0.0276,,,,0,
2024-02-14 23:54:20,,,0.325,,,,0.0303,,,,0,
2024-02-14 23:54:30,,,0.400,,,,0.0408,,,,0,
2024-02-14 23:54:40,,,0.326,,,,0.0285,,,,0,
2024-02-14 23:54:50,,,0.308,,,,0.0279,,,,0,
2024-02-14 23:55:00,,,0.458,,,,0.0372,,,,0,
2024-02-14 23:55:10,,,0.335,,,,0.0291,,,,0,
2024-02-14 23:55:20,,,0.324,,,,0.0324,,,,0,
2024-02-14 23:55:30,,,0.453,,,,0.0408,,,,0,
2024-02-14 23:55:40,,,0.290,,,,0.0246,,,,0,
2024-02-14 23:55:50,,,0.261,,,,0.0270,,,,0,
2024-02-14 23:56:00,,,0.463,,,,0.0402,,,,0,
2024-02-14 23:56:10,,,0.320,,,,0.0285,,,,0,
2024-02-14 23:56:20,,,0.360,,,,0.0291,,,,0,
2024-02-14 23:56:30,,,0.441,,,,0.0363,,,,0,
2024-02-14 23:56:40,,,0.288,,,,0.0240,,,,0,
2024-02-14 23:56:50,,,0.315,,,,0.0246,,,,0,
2024-02-14 23:57:00,,,0.409,,,,0.0330,,,,0,
2024-02-14 23:57:10,,,0.272,,,,0.0237,,,,0,
2024-02-14 23:57:20,,,0.288,,,,0.0255,,,,0,
2024-02-14 23:57:30,,,0.547,,,,0.0342,,,,0,
2024-02-14 23:57:40,,,0.307,,,,0.0231,,,,0,
2024-02-14 23:57:50,,,0.291,,,,0.0273,,,,0,
2024-02-14 23:58:00,,,0.440,,,,0.0423,,,,0,
2024-02-14 23:58:10,,,0.345,,,,0.0279,,,,0,
2024-02-14 23:58:20,,,0.312,,,,0.0285,,,,0,
2024-02-14 23:58:30,,,0.431,,,,0.0375,,,,0,
2024-02-14 23:58:40,,,0.311,,,,0.0288,,,,0,
2024-02-14 23:58:50,,,0.473,,,,0.0300,,,,0,
2024-02-14 23:59:00,,,0.421,,,,0.0378,,,,0,
2024-02-14 23:59:10,,,0.340,,,,0.0282,,,,0,
2024-02-14 23:59:20,,,0.306,,,,0.0285,,,,0,
2024-02-14 23:59:30,,,0.410,,,,0.0408,,,,0,
2024-02-14 23:59:40,,,0.300,,,,0.0282,,,,0,
2024-02-14 23:59:50,,,0.270,,,,0.0234,,,,0,
2024-02-15 00:00:00,,,0.264,,,,0.0225,,,,0,
2024-02-15 00:00:10,,,0.172,,,,0.0165,,,,0,
2024-02-15 00:00:20,,,0.173,,,,0.0165,,,,0,
2024-02-15 00:00:30,,,0.233,,,,0.0222,,,,0,
2024-02-15 00:00:40,,,0.175,,,,0.0165,,,,0,
2024-02-15 00:00:50,,,0.175,,,,0.0168,,,,0,
2024-02-15 00:01:00,,,0.231,,,,0.0222,,,,0,
2024-02-15 00:01:10,,,0.172,,,,0.0165,,,,0,
2024-02-15 00:01:20,,,0.174,,,,0.0168,,,,0,
2024-02-15 00:01:30,,,0.231,,,,0.0222,,,,0,
2024-02-15 00:01:40,,,0.173,,,,0.0165,,,,0,
2024-02-15 00:01:50,,,0.174,,,,0.0168,,,,0,
2024-02-15 00:02:00,,,0.229,,,,0.0222,,,,0,
2024-02-15 00:02:10,,,0.174,,,,0.0168,,,,0,
2024-02-15 00:02:20,,,0.175,,,,0.0168,,,,0,
2024-02-15 00:02:30,,,0.231,,,,0.0222,,,,0,
2024-02-15 00:02:40,,,0.173,,,,0.0165,,,,0,
2024-02-15 00:02:50,,,0.175,,,,0.0168,,,,0,
2024-02-15 00:03:00,,,0.230,,,,0.0219,,,,0,
2024-02-15 00:03:10,,,0.175,,,,0.0168,,,,0,
2024-02-15 00:03:20,,,0.175,,,,0.0168,,,,0,
2024-02-15 00:03:30,,,0.233,,,,0.0225,,,,0,
2024-02-15 00:03:40,,,0.172,,,,0.0165,,,,0,
2024-02-15 00:03:50,,,0.174,,,,0.0168,,,,0,
2024-02-15 00:04:00,,,0.227,,,,0.0219,,,,0,
2024-02-15 00:04:10,,,0.172,,,,0.0165,,,,0,
2024-02-15 00:04:20,,,0.174,,,,0.0168,,,,0,
2024-02-15 00:04:30,,,0.233,,,,0.0225,,,,0,
2024-02-15 00:04:40,,,0.172,,,,0.0165,,,,0,
2024-02-15 00:04:50,,,0.174,,,,0.0168,,,,0,
2024-02-15 00:05:00,,,0.233,,,,0.0225,,,,0,
2024-02-15 00:05:10,,,0.173,,,,0.0165,,,,0,
2024-02-15 00:05:20,,,0.188,,,,0.0168,,,,0,
2024-02-15 00:05:30,,,0.233,,,,0.0225,,,,0,
2024-02-15 00:05:40,,,0.172,,,,0.0165,,,,0,
2024-02-15 00:05:50,,,0.305,,,,0.0219,,,,0,
2024-02-15 00:06:00,,,0.575,,,,0.0441,,,,0,
2024-02-15 00:06:10,,,0.450,,,,0.0330,,,,0,
2024-02-15 00:06:20,,,2.12,,,,0.0537,,,,0,
2024-02-15 00:06:30,,,0.608,,,,0.0459,,,,0,
2024-02-15 00:06:40,,,0.387,,,,0.0339,,,,0,
2024-02-15 00:06:50,,,0.437,,,,0.0327,,,,0,
2024-02-15 00:07:00,,,0.501,,,,0.0513,,,,0,
2024-02-15 00:07:10,,,0.507,,,,0.0399,,,,0,
2024-02-15 00:07:20,,,0.514,,,,0.0381,,,,0,
2024-02-15 00:07:30,,,0.681,,,,0.0477,,,,0,
2024-02-15 00:07:40,,,0.469,,,,0.0348,,,,0,
2024-02-15 00:07:50,,,0.469,,,,0.0342,,,,0,
2024-02-15 00:08:00,,,0.623,,,,0.0465,,,,0,
2024-02-15 00:08:10,,,0.486,,,,0.0345,,,,0,
2024-02-15 00:08:20,,,0.362,,,,0.0255,,,,0,
2024-02-15 00:08:30,,,0.577,,,,0.0435,,,,0,
2024-02-15 00:08:40,,,0.401,,,,0.0342,,,,0,
2024-02-15 00:08:50,,,0.415,,,,0.0363,,,,0,
2024-02-15 00:09:00,,,0.584,,,,0.0450,,,,0,
2024-02-15 00:09:10,,,0.524,,,,0.0429,,,,0,
2024-02-15 00:09:20,,,0.523,,,,0.0360,,,,0,
2024-02-15 00:09:30,,,0.704,,,,0.0465,,,,0,
