sep=,
"Time","restworkerjava-5c575459f9-sx582 / worker / PKG","restworkerjava-69696875f9-hsbkr / worker / PKG","restworkerjava-698c49cff-vqd6b / worker / PKG","restworkerjava-865c45bdb4-r7jm4 / worker / PKG","restworkerjava-5c575459f9-sx582 / worker / DRAM","restworkerjava-69696875f9-hsbkr / worker / DRAM","restworkerjava-698c49cff-vqd6b / worker / DRAM","restworkerjava-865c45bdb4-r7jm4 / worker / DRAM","restworkerjava-5c575459f9-sx582 / worker / OTHER","restworkerjava-69696875f9-hsbkr / worker / OTHER","restworkerjava-698c49cff-vqd6b / worker / OTHER","restworkerjava-865c45bdb4-r7jm4 / worker / OTHER"
2024-02-18 03:18:30,,0.847,,,,0.0750,,,,0,,
2024-02-18 03:18:40,,0.434,,,,0.0573,,,,0,,
2024-02-18 03:18:50,,0.504,,,,0.0486,,,,0,,
2024-02-18 03:19:00,,0.732,,,,0.0642,,,,0,,
2024-02-18 03:19:10,,0.453,,,,0.0441,,,,0,,
2024-02-18 03:19:20,,0.414,,,,0.0435,,,,0,,
2024-02-18 03:19:30,,0.541,,,,0.0567,,,,0,,
2024-02-18 03:19:40,,0.462,,,,0.0399,,,,0,,
2024-02-18 03:19:50,,0.531,,,,0.0603,,,,0,,
2024-02-18 03:20:00,,0.712,,,,0.0675,,,,0,,
2024-02-18 03:20:10,,0.408,,,,0.0444,,,,0,,
2024-02-18 03:20:20,,0.425,,,,0.0474,,,,0,,
2024-02-18 03:20:30,,0.604,,,,0.0570,,,,0,,
2024-02-18 03:20:40,,0.401,,,,0.0468,,,,0,,
2024-02-18 03:20:50,,0.369,,,,0.0453,,,,0,,
2024-02-18 03:21:00,,0.548,,,,0.0579,,,,0,,
2024-02-18 03:21:10,,0.397,,,,0.0441,,,,0,,
2024-02-18 03:21:20,,0.707,,,,0.0576,,,,0,,
2024-02-18 03:21:30,,0.816,,,,0.0741,,,,0,,
2024-02-18 03:21:40,,0.473,,,,0.0471,,,,0,,
2024-02-18 03:21:50,,0.463,,,,0.0462,,,,0,,
2024-02-18 03:22:00,,0.599,,,,0.0546,,,,0,,
2024-02-18 03:22:10,,0.422,,,,0.0396,,,,0,,
2024-02-18 03:22:20,,0.460,,,,0.0417,,,,0,,
2024-02-18 03:22:30,,0.492,,,,0.0525,,,,0,,
2024-02-18 03:22:40,,0.372,,,,0.0510,,,,0,,
2024-02-18 03:22:50,,0.592,,,,0.0612,,,,0,,
2024-02-18 03:23:00,,0.775,,,,0.0762,,,,0,,
2024-02-18 03:23:10,,0.619,,,,0.0525,,,,0,,
2024-02-18 03:23:20,,0.687,,,,0.0561,,,,0,,
2024-02-18 03:23:30,,0.810,,,,0.0765,,,,0,,
2024-02-18 03:23:40,,0.531,,,,0.0507,,,,0,,
2024-02-18 03:23:50,,0.431,,,,0.0483,,,,0,,
2024-02-18 03:24:00,,0.580,,,,0.0537,,,,0,,
2024-02-18 03:24:10,,0.345,,,,0.0309,,,,0,,
2024-02-18 03:24:20,,0.449,,,,0.0453,,,,0,,
2024-02-18 03:24:30,,0.455,,,,0.0573,,,,0,,
2024-02-18 03:24:40,,0.379,,,,0.0435,,,,0,,
2024-02-18 03:24:50,,0.527,,,,0.0606,,,,0,,
2024-02-18 03:25:00,,0.704,,,,0.0792,,,,0,,
2024-02-18 03:25:10,,0.596,,,,0.0504,,,,0,,
2024-02-18 03:25:20,,0.437,,,,0.0471,,,,0,,
2024-02-18 03:25:30,,0.566,,,,0.0561,,,,0,,
2024-02-18 03:25:40,,0.439,,,,0.0420,,,,0,,
2024-02-18 03:25:50,,0.387,,,,0.0375,,,,0,,
2024-02-18 03:26:00,,0.500,,,,0.0513,,,,0,,
2024-02-18 03:26:10,,0.359,,,,0.0366,,,,0,,
2024-02-18 03:26:20,,0.358,,,,0.0393,,,,0,,
2024-02-18 03:26:30,,0.800,,,,0.0858,,,,0,,
2024-02-18 03:26:40,,0.578,,,,0.0582,,,,0,,
2024-02-18 03:26:50,,0.473,,,,0.0456,,,,0,,
2024-02-18 03:27:00,,0.585,,,,0.0612,,,,0,,
2024-02-18 03:27:10,,0.418,,,,0.0465,,,,0,,
2024-02-18 03:27:20,,0.458,,,,0.0390,,,,0,,
2024-02-18 03:27:30,,0.591,,,,0.0534,,,,0,,
2024-02-18 03:27:40,,0.425,,,,0.0441,,,,0,,
2024-02-18 03:27:50,,0.590,,,,0.0534,,,,0,,
2024-02-18 03:28:00,,0.734,,,,0.0729,,,,0,,
2024-02-18 03:28:10,,0.542,,,,0.0528,,,,0,,
2024-02-18 03:28:20,,0.405,,,,0.0396,,,,0,,
2024-02-18 03:28:30,,0.766,,,,0.0771,,,,0,,
2024-02-18 03:28:40,,0.557,,,,0.0579,,,,0,,
2024-02-18 03:28:50,,0.471,,,,0.0498,,,,0,,
2024-02-18 03:29:00,,0.689,,,,0.0573,,,,0,,
2024-02-18 03:29:10,,0.431,,,,0.0507,,,,0,,
2024-02-18 03:29:20,,0.381,,,,0.0444,,,,0,,
2024-02-18 03:29:30,,0.563,,,,0.0582,,,,0,,
2024-02-18 03:29:40,,0.460,,,,0.0402,,,,0,,
2024-02-18 03:29:50,,0.585,,,,0.0582,,,,0,,
2024-02-18 03:30:00,,0.678,,,,0.0717,,,,0,,
2024-02-18 03:30:10,,0.484,,,,0.0522,,,,0,,
2024-02-18 03:30:20,,0.430,,,,0.0459,,,,0,,
2024-02-18 03:30:30,,0.565,,,,0.0516,,,,0,,
2024-02-18 03:30:40,,0.403,,,,0.0414,,,,0,,
2024-02-18 03:30:50,,0.400,,,,0.0408,,,,0,,
2024-02-18 03:31:00,,0.529,,,,0.0537,,,,0,,
2024-02-18 03:31:10,,0.386,,,,0.0342,,,,0,,
2024-02-18 03:31:20,,0.372,,,,0.0420,,,,0,,
2024-02-18 03:31:30,,0.931,,,,0.0828,,,,0,,
2024-02-18 03:31:40,,0.588,,,,0.0555,,,,0,,
2024-02-18 03:31:50,,0.547,,,,0.0543,,,,0,,
2024-02-18 03:32:00,,0.589,,,,0.0591,,,,0,,
2024-02-18 03:32:10,,0.463,,,,0.0432,,,,0,,
2024-02-18 03:32:20,,0.414,,,,0.0405,,,,0,,
2024-02-18 03:32:30,,0.578,,,,0.0540,,,,0,,
2024-02-18 03:32:40,,0.382,,,,0.0429,,,,0,,
2024-02-18 03:32:50,,0.392,,,,0.0486,,,,0,,
2024-02-18 03:33:00,,0.641,,,,0.0582,,,,0,,
2024-02-18 03:33:10,,0.578,,,,0.0561,,,,0,,
2024-02-18 03:33:20,,0.703,,,,0.0600,,,,0,,
2024-02-18 03:33:30,,0.773,,,,0.0849,,,,0,,
2024-02-18 03:33:40,,0.659,,,,0.0534,,,,0,,
2024-02-18 03:33:50,,0.483,,,,0.0489,,,,0,,
2024-02-18 03:34:00,,0.617,,,,0.0591,,,,0,,
2024-02-18 03:34:10,,0.505,,,,0.0420,,,,0,,
2024-02-18 03:34:20,,0.441,,,,0.0420,,,,0,,
2024-02-18 03:34:30,,0.526,,,,0.0522,,,,0,,
2024-02-18 03:34:40,,0.462,,,,0.0507,,,,0,,
2024-02-18 03:34:50,,0.538,,,,0.0567,,,,0,,
2024-02-18 03:35:00,,0.699,,,,0.0684,,,,0,,
2024-02-18 03:35:10,,0.477,,,,0.0531,,,,0,,
2024-02-18 03:35:20,,0.384,,,,0.0453,,,,0,,
2024-02-18 03:35:30,,0.542,,,,0.0594,,,,0,,
2024-02-18 03:35:40,,0.407,,,,0.0435,,,,0,,
2024-02-18 03:35:50,,0.433,,,,0.0408,,,,0,,
2024-02-18 03:36:00,,0.504,,,,0.0537,,,,0,,
2024-02-18 03:36:10,,0.379,,,,0.0369,,,,0,,
2024-02-18 03:36:20,,0.669,,,,0.0516,,,,0,,
2024-02-18 03:36:30,,0.823,,,,0.0750,,,,0,,
2024-02-18 03:36:40,,0.489,,,,0.0558,,,,0,,
2024-02-18 03:36:50,,0.430,,,,0.0471,,,,0,,
2024-02-18 03:37:00,,0.560,,,,0.0564,,,,0,,
2024-02-18 03:37:10,,0.383,,,,0.0435,,,,0,,
2024-02-18 03:37:20,,0.362,,,,0.0399,,,,0,,
2024-02-18 03:37:30,,0.537,,,,0.0558,,,,0,,
2024-02-18 03:37:40,,0.400,,,,0.0531,,,,0,,
2024-02-18 03:37:50,,0.433,,,,0.0375,,,,0,,
2024-02-18 03:38:00,,0.802,,,,0.0714,,,,0,,
2024-02-18 03:38:10,,0.541,,,,0.0534,,,,0,,
2024-02-18 03:38:20,,0.691,,,,0.0594,,,,0,,
2024-02-18 03:38:30,,0.715,,,,0.0777,,,,0,,
2024-02-18 03:38:40,,0.590,,,,0.0519,,,,0,,
2024-02-18 03:38:50,,0.456,,,,0.0537,,,,0,,
2024-02-18 03:39:00,,0.666,,,,0.0600,,,,0,,
2024-02-18 03:39:10,,0.441,,,,0.0378,,,,0,,
2024-02-18 03:39:20,,0.382,,,,0.0447,,,,0,,
2024-02-18 03:39:30,,0.479,,,,0.0477,,,,0,,
2024-02-18 03:39:40,,0.429,,,,0.0411,,,,0,,
2024-02-18 03:39:50,,0.590,,,,0.0693,,,,0,,
2024-02-18 03:40:00,,0.743,,,,0.0678,,,,0,,
2024-02-18 03:40:10,,0.618,,,,0.0540,,,,0,,
2024-02-18 03:40:20,,0.422,,,,0.0516,,,,0,,
2024-02-18 03:40:30,,0.534,,,,0.0606,,,,0,,
2024-02-18 03:40:40,,0.341,,,,0.0366,,,,0,,
2024-02-18 03:40:50,,0.411,,,,0.0414,,,,0,,
2024-02-18 03:41:00,,0.497,,,,0.0504,,,,0,,
2024-02-18 03:41:10,,0.348,,,,0.0360,,,,0,,
2024-02-18 03:41:20,,0.398,,,,0.0378,,,,0,,
2024-02-18 03:41:30,,0.876,,,,0.0771,,,,0,,
2024-02-18 03:41:40,,0.626,,,,0.0555,,,,0,,
2024-02-18 03:41:50,,0.476,,,,0.0567,,,,0,,
2024-02-18 03:42:00,,0.595,,,,0.0594,,,,0,,
2024-02-18 03:42:10,,0.364,,,,0.0363,,,,0,,
2024-02-18 03:42:20,,0.392,,,,0.0426,,,,0,,
2024-02-18 03:42:30,,0.566,,,,0.0540,,,,0,,
2024-02-18 03:42:40,,0.412,,,,0.0447,,,,0,,
2024-02-18 03:42:50,,0.364,,,,0.0423,,,,0,,
2024-02-18 03:43:00,,0.588,,,,0.0654,,,,0,,
2024-02-18 03:43:10,,0.533,,,,0.0588,,,,0,,
2024-02-18 03:43:20,,0.745,,,,0.0609,,,,0,,
2024-02-18 03:43:30,,0.782,,,,0.0753,,,,0,,
2024-02-18 03:43:40,,0.642,,,,0.0522,,,,0,,
2024-02-18 03:43:50,,0.490,,,,0.0468,,,,0,,
2024-02-18 03:44:00,,0.605,,,,0.0561,,,,0,,
2024-02-18 03:44:10,,0.442,,,,0.0438,,,,0,,
2024-02-18 03:44:20,,0.416,,,,0.0399,,,,0,,
2024-02-18 03:44:30,,0.578,,,,0.0516,,,,0,,
2024-02-18 03:44:40,,0.478,,,,0.0432,,,,0,,
2024-02-18 03:44:50,,0.583,,,,0.0606,,,,0,,
2024-02-18 03:45:00,,0.618,,,,0.0744,,,,0,,
2024-02-18 03:45:10,,0.557,,,,0.0522,,,,0,,
2024-02-18 03:45:20,,0.398,,,,0.0417,,,,0,,
2024-02-18 03:45:30,,0.564,,,,0.0546,,,,0,,
2024-02-18 03:45:40,,0.408,,,,0.0405,,,,0,,
2024-02-18 03:45:50,,0.390,,,,0.0414,,,,0,,
2024-02-18 03:46:00,,0.452,,,,0.0519,,,,0,,
2024-02-18 03:46:10,,0.356,,,,0.0420,,,,0,,
2024-02-18 03:46:20,,0.561,,,,0.0480,,,,0,,
2024-02-18 03:46:30,,0.915,,,,0.0762,,,,0,,
2024-02-18 03:46:40,,0.618,,,,0.0558,,,,0,,
2024-02-18 03:46:50,,0.434,,,,0.0474,,,,0,,
2024-02-18 03:47:00,,0.594,,,,0.0645,,,,0,,
2024-02-18 03:47:10,,0.502,,,,0.0453,,,,0,,
2024-02-18 03:47:20,,0.403,,,,0.0396,,,,0,,
2024-02-18 03:47:30,,0.528,,,,0.0519,,,,0,,
2024-02-18 03:47:40,,0.448,,,,0.0402,,,,0,,
2024-02-18 03:47:50,,0.413,,,,0.0387,,,,0,,
2024-02-18 03:48:00,,0.246,,,,0.0234,,,,0,,
2024-02-18 03:48:10,,0.230,,,,0.0198,,,,0,,
2024-02-18 03:48:20,,0.379,,,,0.0255,,,,0,,
2024-02-18 03:48:30,,0.339,,,,0.0270,,,,0,,
2024-02-18 03:48:40,,0.275,,,,0.0240,,,,0,,
2024-02-18 03:48:50,,0.268,,,,0.0198,,,,0,,
2024-02-18 03:49:00,,0.334,,,,0.0288,,,,0,,
2024-02-18 03:49:10,,0.234,,,,0.0207,,,,0,,
2024-02-18 03:49:20,,0.371,,,,0.0282,,,,0,,
2024-02-18 03:49:30,,0.713,,,,0.0687,,,,0,,
2024-02-18 03:49:40,,0.610,,,,0.0489,,,,0,,
2024-02-18 03:49:50,,0.510,,,,0.0468,,,,0,,
2024-02-18 03:50:00,,0.655,,,,0.0609,,,,0,,
2024-02-18 03:50:10,,0.510,,,,0.0507,,,,0,,
2024-02-18 03:50:20,,0.468,,,,0.0456,,,,0,,
2024-02-18 03:50:30,,0.808,,,,0.0693,,,,0,,
2024-02-18 03:50:40,,0.577,,,,0.0513,,,,0,,
2024-02-18 03:50:50,,0.460,,,,0.0435,,,,0,,
2024-02-18 03:51:00,,0.241,,,,0.0228,,,,0,,
2024-02-18 03:51:10,,0.183,,,,0.0171,,,,0,,
2024-02-18 03:51:20,,0.181,,,,0.0171,,,,0,,
2024-02-18 03:51:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 03:51:40,,0.183,,,,0.0171,,,,0,,
2024-02-18 03:51:50,,0.184,,,,0.0171,,,,0,,
2024-02-18 03:52:00,,0.240,,,,0.0228,,,,0,,
2024-02-18 03:52:10,,0.183,,,,0.0168,,,,0,,
2024-02-18 03:52:20,,0.181,,,,0.0171,,,,0,,
2024-02-18 03:52:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 03:52:40,,0.200,,,,0.0171,,,,0,,
2024-02-18 03:52:50,,0.180,,,,0.0171,,,,0,,
2024-02-18 03:53:00,,0.241,,,,0.0228,,,,0,,
2024-02-18 03:53:10,,0.181,,,,0.0168,,,,0,,
2024-02-18 03:53:20,,0.181,,,,0.0171,,,,0,,
2024-02-18 03:53:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 03:53:40,,0.183,,,,0.0171,,,,0,,
2024-02-18 03:53:50,,0.182,,,,0.0171,,,,0,,
2024-02-18 03:54:00,,0.242,,,,0.0225,,,,0,,
2024-02-18 03:54:10,,0.181,,,,0.0168,,,,0,,
2024-02-18 03:54:20,,0.181,,,,0.0171,,,,0,,
2024-02-18 03:54:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 03:54:40,,0.183,,,,0.0168,,,,0,,
2024-02-18 03:54:50,,0.181,,,,0.0171,,,,0,,
2024-02-18 03:55:00,,0.240,,,,0.0228,,,,0,,
2024-02-18 03:55:10,,0.181,,,,0.0171,,,,0,,
2024-02-18 03:55:20,,0.186,,,,0.0171,,,,0,,
2024-02-18 03:55:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 03:55:40,,0.183,,,,0.0171,,,,0,,
2024-02-18 03:55:50,,0.183,,,,0.0171,,,,0,,
2024-02-18 03:56:00,,0.240,,,,0.0228,,,,0,,
2024-02-18 03:56:10,,0.183,,,,0.0168,,,,0,,
2024-02-18 03:56:20,,0.182,,,,0.0174,,,,0,,
2024-02-18 03:56:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 03:56:40,,0.183,,,,0.0171,,,,0,,
2024-02-18 03:56:50,,0.181,,,,0.0171,,,,0,,
2024-02-18 03:57:00,,0.242,,,,0.0228,,,,0,,
2024-02-18 03:57:10,,0.182,,,,0.0168,,,,0,,
2024-02-18 03:57:20,,0.179,,,,0.0171,,,,0,,
2024-02-18 03:57:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 03:57:40,,0.183,,,,0.0168,,,,0,,
2024-02-18 03:57:50,,0.180,,,,0.0168,,,,0,,
2024-02-18 03:58:00,,0.243,,,,0.0228,,,,0,,
2024-02-18 03:58:10,,0.183,,,,0.0171,,,,0,,
2024-02-18 03:58:20,,0.181,,,,0.0171,,,,0,,
2024-02-18 03:58:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 03:58:40,,0.183,,,,0.0171,,,,0,,
2024-02-18 03:58:50,,0.182,,,,0.0171,,,,0,,
2024-02-18 03:59:00,,0.240,,,,0.0228,,,,0,,
2024-02-18 03:59:10,,0.181,,,,0.0168,,,,0.000300,,
2024-02-18 03:59:20,,0.179,,,,0.0171,,,,0,,
2024-02-18 03:59:30,,0.242,,,,0.0228,,,,0,,
2024-02-18 03:59:40,,0.181,,,,0.0168,,,,0,,
2024-02-18 03:59:50,,0.179,,,,0.0168,,,,0,,
2024-02-18 04:00:00,,0.240,,,,0.0228,,,,0,,
2024-02-18 04:00:10,,0.184,,,,0.0171,,,,0,,
2024-02-18 04:00:20,,0.183,,,,0.0171,,,,0,,
2024-02-18 04:00:30,,0.240,,,,0.0228,,,,0,,
2024-02-18 04:00:40,,0.179,,,,0.0171,,,,0,,
2024-02-18 04:00:50,,0.180,,,,0.0171,,,,0,,
2024-02-18 04:01:00,,0.241,,,,0.0228,,,,0,,
2024-02-18 04:01:10,,0.183,,,,0.0168,,,,0,,
2024-02-18 04:01:20,,0.179,,,,0.0171,,,,0,,
2024-02-18 04:01:30,,0.243,,,,0.0228,,,,0,,
2024-02-18 04:01:40,,0.181,,,,0.0168,,,,0,,
2024-02-18 04:01:50,,0.251,,,,0.0192,,,,0,,
2024-02-18 04:02:00,4.13,0.251,,,0.105,0.0192,,,0,0,,
2024-02-18 04:02:10,0.183,0.251,,,0.0171,0.0192,,,0,0,,
2024-02-18 04:02:20,0.181,0.251,,,0.0171,0.0192,,,0,0,,
2024-02-18 04:02:30,0.262,0.251,,,0.0228,0.0192,,,0,0,,
2024-02-18 04:02:40,0.186,,,,0.0177,,,,0,,,
2024-02-18 04:02:50,0.187,,,,0.0171,,,,0,,,
2024-02-18 04:03:00,0.248,,,,0.0228,,,,0,,,
2024-02-18 04:03:10,0.181,,,,0.0171,,,,0,,,
2024-02-18 04:03:20,0.181,,,,0.0174,,,,0,,,
2024-02-18 04:03:30,0.260,,,,0.0228,,,,0,,,
2024-02-18 04:03:40,0.191,,,,0.0171,,,,0,,,
2024-02-18 04:03:50,1.19,,,,0.0504,,,,0,,,
2024-02-18 04:04:00,1.16,,,,0.0615,,,,0,,,
2024-02-18 04:04:10,1.80,,,,0.0360,,,,0,,,
2024-02-18 04:04:20,0.656,,,,0.0363,,,,0,,,
2024-02-18 04:04:30,1.10,,,,0.0510,,,,0,,,
2024-02-18 04:04:40,1.01,,,,0.0330,,,,0,,,
2024-02-18 04:04:50,0.407,,,,0.0312,,,,0,,,
2024-02-18 04:05:00,0.652,,,,0.0390,,,,0,,,
2024-02-18 04:05:10,0.549,,,,0.0282,,,,0,,,
2024-02-18 04:05:20,1.08,,,,0.0360,,,,0,,,
2024-02-18 04:05:30,0.359,,,,0.0387,,,,0,,,
2024-02-18 04:05:40,0.782,,,,0.0294,,,,0,,,
2024-02-18 04:05:50,0.360,,,,0.0264,,,,0,,,
2024-02-18 04:06:00,0.543,,,,0.0372,,,,0,,,
2024-02-18 04:06:10,0.378,,,,0.0309,,,,0,,,
2024-02-18 04:06:20,0.885,,,,0.0267,,,,0,,,
2024-02-18 04:06:30,1.04,,,,0.0372,,,,0,,,
2024-02-18 04:06:40,0.234,,,,0.0258,,,,0,,,
2024-02-18 04:06:50,0.902,,,,0.0243,,,,0,,,
2024-02-18 04:07:00,0.863,,,,0.0363,,,,0,,,
2024-02-18 04:07:10,0.262,,,,0.0213,,,,0,,,
2024-02-18 04:07:20,0.461,,,,0.0246,,,,0,,,
2024-02-18 04:07:30,0.635,,,,0.0339,,,,0,,,
2024-02-18 04:07:40,0.406,,,,0.0267,,,,0,,,
2024-02-18 04:07:50,0.289,,,,0.0219,,,,0,,,
2024-02-18 04:08:00,0.450,,,,0.0351,,,,0,,,
2024-02-18 04:08:10,0.460,,,,0.0225,,,,0,,,
2024-02-18 04:08:20,0.427,,,,0.0261,,,,0,,,
2024-02-18 04:08:30,0.338,,,,0.0306,,,,0,,,
2024-02-18 04:08:40,0.517,,,,0.0222,,,,0,,,
2024-02-18 04:08:50,0.228,,,,0.0237,,,,0,,,
2024-02-18 04:09:00,0.371,,,,0.0312,,,,0,,,
2024-02-18 04:09:10,0.217,,,,0.0210,,,,0,,,
2024-02-18 04:09:20,0.212,,,,0.0195,,,,0,,,
2024-02-18 04:09:30,0.423,,,,0.0345,,,,0,,,
2024-02-18 04:09:40,0.293,,,,0.0225,,,,0,,,
2024-02-18 04:09:50,0.666,,,,0.0231,,,,0,,,
2024-02-18 04:10:00,0.547,,,,0.0345,,,,0,,,
2024-02-18 04:10:10,0.726,,,,0.0270,,,,0,,,
2024-02-18 04:10:20,0.238,,,,0.0261,,,,0,,,
2024-02-18 04:10:30,0.596,,,,0.0303,,,,0,,,
2024-02-18 04:10:40,0.219,,,,0.0231,,,,0,,,
2024-02-18 04:10:50,0.334,,,,0.0249,,,,0,,,
2024-02-18 04:11:00,0.297,,,,0.0273,,,,0,,,
2024-02-18 04:11:10,0.330,,,,0.0261,,,,0,,,
2024-02-18 04:11:20,0.241,,,,0.0204,,,,0,,,
2024-02-18 04:11:30,0.378,,,,0.0357,,,,0,,,
2024-02-18 04:11:40,0.607,,,,0.0234,,,,0,,,
2024-02-18 04:11:50,0.210,,,,0.0201,,,,0,,,
2024-02-18 04:12:00,0.335,,,,0.0291,,,,0,,,
2024-02-18 04:12:10,0.367,,,,0.0219,,,,0,,,
2024-02-18 04:12:20,0.336,,,,0.0219,,,,0,,,
2024-02-18 04:12:30,0.344,,,,0.0270,,,,0,,,
2024-02-18 04:12:40,0.837,,,,0.0228,,,,0,,,
2024-02-18 04:12:50,0.248,,,,0.0210,,,,0,,,
2024-02-18 04:13:00,0.435,,,,0.0273,,,,0,,,
2024-02-18 04:13:10,0.205,,,,0.0192,,,,0,,,
2024-02-18 04:13:20,0.229,,,,0.0201,,,,0,,,
2024-02-18 04:13:30,0.331,,,,0.0315,,,,0,,,
2024-02-18 04:13:40,0.216,,,,0.0183,,,,0,,,
2024-02-18 04:13:50,0.197,,,,0.0180,,,,0,,,
2024-02-18 04:14:00,0.289,,,,0.0291,,,,0,,,
2024-02-18 04:14:10,0.217,,,,0.0204,,,,0,,,
2024-02-18 04:14:20,0.210,,,,0.0195,,,,0,,,
2024-02-18 04:14:30,0.280,,,,0.0264,,,,0,,,
2024-02-18 04:14:40,0.215,,,,0.0192,,,,0,,,
2024-02-18 04:14:50,0.213,,,,0.0189,,,,0,,,
2024-02-18 04:15:00,0.298,,,,0.0267,,,,0,,,
2024-02-18 04:15:10,0.211,,,,0.0207,,,,0,,,
2024-02-18 04:15:20,0.231,,,,0.0201,,,,0,,,
2024-02-18 04:15:30,0.306,,,,0.0279,,,,0,,,
2024-02-18 04:15:40,0.228,,,,0.0192,,,,0,,,
2024-02-18 04:15:50,0.215,,,,0.0195,,,,0,,,
2024-02-18 04:16:00,0.513,,,,0.0294,,,,0,,,
2024-02-18 04:16:10,0.218,,,,0.0201,,,,0,,,
2024-02-18 04:16:20,0.376,,,,0.0213,,,,0,,,
2024-02-18 04:16:30,0.269,,,,0.0255,,,,0,,,
2024-02-18 04:16:40,0.226,,,,0.0192,,,,0,,,
2024-02-18 04:16:50,0.211,,,,0.0189,,,,0,,,
2024-02-18 04:17:00,0.279,,,,0.0252,,,,0,,,
2024-02-18 04:17:10,0.209,,,,0.0183,,,,0,,,
2024-02-18 04:17:20,0.251,,,,0.0204,,,,0,,,
2024-02-18 04:17:30,0.280,,,,0.0264,,,,0,,,
2024-02-18 04:17:40,0.222,,,,0.0201,,,,0,,,
2024-02-18 04:17:50,0.211,,,,0.0192,,,,0,,,
2024-02-18 04:18:00,0.285,,,,0.0282,,,,0,,,
2024-02-18 04:18:10,0.223,,,,0.0192,,,,0,,,
2024-02-18 04:18:20,0.217,,,,0.0201,,,,0,,,
2024-02-18 04:18:30,0.560,,,,0.0240,,,,0,,,
2024-02-18 04:18:40,0.207,,,,0.0180,,,,0,,,
2024-02-18 04:18:50,0.207,,,,0.0180,,,,0,,,
2024-02-18 04:19:00,0.649,,,,0.0330,,,,0,,,
2024-02-18 04:19:10,0.215,,,,0.0195,,,,0,,,
2024-02-18 04:19:20,0.211,,,,0.0204,,,,0,,,
2024-02-18 04:19:30,0.305,,,,0.0267,,,,0,,,
2024-02-18 04:19:40,0.209,,,,0.0201,,,,0,,,
2024-02-18 04:19:50,0.208,,,,0.0186,,,,0,,,
2024-02-18 04:20:00,0.257,,,,0.0273,,,,0,,,
2024-02-18 04:20:10,0.207,,,,0.0201,,,,0,,,
2024-02-18 04:20:20,0.202,,,,0.0186,,,,0,,,
2024-02-18 04:20:30,0.268,,,,0.0264,,,,0,,,
2024-02-18 04:20:40,0.218,,,,0.0195,,,,0,,,
2024-02-18 04:20:50,0.258,,,,0.0189,,,,0,,,
2024-02-18 04:21:00,0.292,,,,0.0255,,,,0,,,
2024-02-18 04:21:10,0.209,,,,0.0183,,,,0,,,
2024-02-18 04:21:20,0.212,,,,0.0192,,,,0,,,
2024-02-18 04:21:30,0.304,,,,0.0267,,,,0,,,
2024-02-18 04:21:40,0.216,,,,0.0204,,,,0,,,
2024-02-18 04:21:50,0.212,,,,0.0192,,,,0,,,
2024-02-18 04:22:00,0.279,,,,0.0270,,,,0,,,
2024-02-18 04:22:10,0.212,,,,0.0192,,,,0,,,
2024-02-18 04:22:20,0.207,,,,0.0189,,,,0,,,
2024-02-18 04:22:30,0.332,,,,0.0258,,,,0,,,
2024-02-18 04:22:40,0.212,,,,0.0189,,,,0,,,
2024-02-18 04:22:50,0.210,,,,0.0195,,,,0,,,
2024-02-18 04:23:00,0.297,,,,0.0258,,,,0,,,
2024-02-18 04:23:10,0.214,,,,0.0201,,,,0,,,
2024-02-18 04:23:20,0.205,,,,0.0189,,,,0,,,
2024-02-18 04:23:30,0.294,,,,0.0261,,,,0,,,
2024-02-18 04:23:40,0.210,,,,0.0195,,,,0,,,
2024-02-18 04:23:50,0.197,,,,0.0198,,,,0,,,
2024-02-18 04:24:00,0.276,,,,0.0267,,,,0,,,
2024-02-18 04:24:10,0.206,,,,0.0207,,,,0,,,
2024-02-18 04:24:20,0.198,,,,0.0192,,,,0,,,
2024-02-18 04:24:30,0.285,,,,0.0258,,,,0,,,
2024-02-18 04:24:40,0.213,,,,0.0198,,,,0,,,
2024-02-18 04:24:50,0.218,,,,0.0195,,,,0,,,
2024-02-18 04:25:00,0.278,,,,0.0258,,,,0,,,
2024-02-18 04:25:10,0.199,,,,0.0186,,,,0,,,
2024-02-18 04:25:20,0.201,,,,0.0183,,,,0,,,
2024-02-18 04:25:30,0.287,,,,0.0276,,,,0,,,
2024-02-18 04:25:40,0.212,,,,0.0198,,,,0,,,
2024-02-18 04:25:50,0.205,,,,0.0198,,,,0,,,
2024-02-18 04:26:00,0.259,,,,0.0261,,,,0,,,
2024-02-18 04:26:10,0.218,,,,0.0198,,,,0,,,
2024-02-18 04:26:20,0.212,,,,0.0198,,,,0,,,
2024-02-18 04:26:30,0.266,,,,0.0261,,,,0,,,
2024-02-18 04:26:40,0.196,,,,0.0195,,,,0,,,
2024-02-18 04:26:50,0.289,,,,0.0195,,,,0,,,
2024-02-18 04:27:00,0.294,,,,0.0267,,,,0,,,
