sep=,
"Time","restworkerjava-586c6d968c-rnl6d / worker / PKG","restworkerjava-6645c55fc5-nrl9d / worker / PKG","restworkerjava-6c74555757-v7cqd / worker / PKG","restworkerjava-84544b4f5-dcldx / worker / PKG","restworkerjava-586c6d968c-rnl6d / worker / DRAM","restworkerjava-6645c55fc5-nrl9d / worker / DRAM","restworkerjava-6c74555757-v7cqd / worker / DRAM","restworkerjava-84544b4f5-dcldx / worker / DRAM","restworkerjava-586c6d968c-rnl6d / worker / OTHER","restworkerjava-6645c55fc5-nrl9d / worker / OTHER","restworkerjava-6c74555757-v7cqd / worker / OTHER","restworkerjava-84544b4f5-dcldx / worker / OTHER"
2024-02-16 16:57:10,,,,0.276,,,,0.0210,,,,0
2024-02-16 16:57:20,,,,0.288,,,,0.0261,,,,0
2024-02-16 16:57:30,,,,0.206,,,,0.0183,,,,0
2024-02-16 16:57:40,,,,0.199,,,,0.0189,,,,0
2024-02-16 16:57:50,,,,0.271,,,,0.0267,,,,0
2024-02-16 16:58:00,,,,0.206,,,,0.0180,,,,0
2024-02-16 16:58:10,,,,0.205,,,,0.0186,,,,0
2024-02-16 16:58:20,,,,0.274,,,,0.0246,,,,0
2024-02-16 16:58:30,,,,0.207,,,,0.0180,,,,0
2024-02-16 16:58:40,,,,0.217,,,,0.0189,,,,0
2024-02-16 16:58:50,,,,0.269,,,,0.0243,,,,0
2024-02-16 16:59:00,,,,0.217,,,,0.0180,,,,0
2024-02-16 16:59:10,,,,0.214,,,,0.0198,,,,0
2024-02-16 16:59:20,,,,0.277,,,,0.0255,,,,0
2024-02-16 16:59:30,,,,0.207,,,,0.0186,,,,0
2024-02-16 16:59:40,,,,0.205,,,,0.0201,,,,0
2024-02-16 16:59:50,,,,0.274,,,,0.0273,,,,0
2024-02-16 17:00:00,,,,0.203,,,,0.0186,,,,0
2024-02-16 17:00:10,,,,0.208,,,,0.0192,,,,0
2024-02-16 17:00:20,,,,0.274,,,,0.0252,,,,0
2024-02-16 17:00:30,,,,0.203,,,,0.0186,,,,0
2024-02-16 17:00:40,,,,0.208,,,,0.0192,,,,0
2024-02-16 17:00:50,,,,0.275,,,,0.0249,,,,0
2024-02-16 17:01:00,,,,0.219,,,,0.0192,,,,0
2024-02-16 17:01:10,,,,0.414,,,,0.0201,,,,0
2024-02-16 17:01:20,,,,0.284,,,,0.0255,,,,0
2024-02-16 17:01:30,,,,0.208,,,,0.0198,,,,0
2024-02-16 17:01:40,,,,0.227,,,,0.0195,,,,0
2024-02-16 17:01:50,,,,0.279,,,,0.0255,,,,0
2024-02-16 17:02:00,,,,0.202,,,,0.0180,,,,0
2024-02-16 17:02:10,,,,0.208,,,,0.0189,,,,0
2024-02-16 17:02:20,,,,0.316,,,,0.0249,,,,0
2024-02-16 17:02:30,,,,0.204,,,,0.0177,,,,0
2024-02-16 17:02:40,,,,0.205,,,,0.0180,,,,0
2024-02-16 17:02:50,,,,0.275,,,,0.0249,,,,0
2024-02-16 17:03:00,,,,0.212,,,,0.0189,,,,0
2024-02-16 17:03:10,,,,0.208,,,,0.0192,,,,0
2024-02-16 17:03:20,,,,0.280,,,,0.0273,,,,0
2024-02-16 17:03:30,,,,0.205,,,,0.0180,,,,0
2024-02-16 17:03:40,,,,0.197,,,,0.0183,,,,0
2024-02-16 17:03:50,,,,0.273,,,,0.0270,,,,0
2024-02-16 17:04:00,,,,0.200,,,,0.0192,,,,0
2024-02-16 17:04:10,,,,0.201,,,,0.0183,,,,0
2024-02-16 17:04:20,,,,0.269,,,,0.0240,,,,0
2024-02-16 17:04:30,,,,0.203,,,,0.0180,,,,0
2024-02-16 17:04:40,,,,0.228,,,,0.0195,,,,0
2024-02-16 17:04:50,,,,0.296,,,,0.0264,,,,0
2024-02-16 17:05:00,,,,0.224,,,,0.0192,,,,0
2024-02-16 17:05:10,,,,0.208,,,,0.0186,,,,0
2024-02-16 17:05:20,,,,0.292,,,,0.0264,,,,0
2024-02-16 17:05:30,,,,0.207,,,,0.0180,,,,0
2024-02-16 17:05:40,,,,0.201,,,,0.0174,,,,0
2024-02-16 17:05:50,,,,0.273,,,,0.0276,,,,0
2024-02-16 17:06:00,,,,0.203,,,,0.0186,,,,0
2024-02-16 17:06:10,,,,0.247,,,,0.0192,,,,0
2024-02-16 17:06:20,,,,0.271,,,,0.0249,,,,0
2024-02-16 17:06:30,,,,0.203,,,,0.0177,,,,0
2024-02-16 17:06:40,,,,0.201,,,,0.0183,,,,0
2024-02-16 17:06:50,,,,0.267,,,,0.0246,,,,0
2024-02-16 17:07:00,,,,0.208,,,,0.0180,,,,0
2024-02-16 17:07:10,,,,0.205,,,,0.0186,,,,0
2024-02-16 17:07:20,,,,0.283,,,,0.0273,,,,0
2024-02-16 17:07:30,,,,0.209,,,,0.0186,,,,0
2024-02-16 17:07:40,,,,0.201,,,,0.0186,,,,0
2024-02-16 17:07:50,,,,0.272,,,,0.0264,,,,0
2024-02-16 17:08:00,,,,0.205,,,,0.0201,,,,0
2024-02-16 17:08:10,,,,0.218,,,,0.0192,,,,0
2024-02-16 17:08:20,,,,0.269,,,,0.0246,,,,0
2024-02-16 17:08:30,,,,0.214,,,,0.0192,,,,0
2024-02-16 17:08:40,,,,0.206,,,,0.0183,,,,0
2024-02-16 17:08:50,,,,0.280,,,,0.0261,,,,0
2024-02-16 17:09:00,,,,0.216,,,,0.0195,,,,0
2024-02-16 17:09:10,,,,0.263,,,,0.0177,,,,0
2024-02-16 17:09:20,,,,0.269,,,,0.0243,,,,0
2024-02-16 17:09:30,,,,0.203,,,,0.0189,,,,0
2024-02-16 17:09:40,,,,0.208,,,,0.0192,,,,0
2024-02-16 17:09:50,,,,0.269,,,,0.0291,,,,0
2024-02-16 17:10:00,,,,0.211,,,,0.0201,,,,0
2024-02-16 17:10:10,,,,0.205,,,,0.0186,,,,0
2024-02-16 17:10:20,,,,0.283,,,,0.0273,,,,0
2024-02-16 17:10:30,,,,0.209,,,,0.0201,,,,0
2024-02-16 17:10:40,,,,0.220,,,,0.0198,,,,0
2024-02-16 17:10:50,,,,0.297,,,,0.0258,,,,0
2024-02-16 17:11:00,,,,0.205,,,,0.0177,,,,0
2024-02-16 17:11:10,,,,0.204,,,,0.0183,,,,0
2024-02-16 17:11:20,,,,0.282,,,,0.0243,,,,0
2024-02-16 17:11:30,,,,0.206,,,,0.0171,,,,0
2024-02-16 17:11:40,,,,0.208,,,,0.0180,,,,0
2024-02-16 17:11:50,,,,0.277,,,,0.0246,,,,0
2024-02-16 17:12:00,,,,0.214,,,,0.0192,,,,0
2024-02-16 17:12:10,,,,0.211,,,,0.0207,,,,0
2024-02-16 17:12:20,,,,0.334,,,,0.0279,,,,0
2024-02-16 17:12:30,,,,0.210,,,,0.0210,,,,0
2024-02-16 17:12:40,,,,0.213,,,,0.0219,,,,0
2024-02-16 17:12:50,,,,0.275,,,,0.0318,,,,0
2024-02-16 17:13:00,,,,0.207,,,,0.0189,,,,0
2024-02-16 17:13:10,,,,0.202,,,,0.0183,,,,0
2024-02-16 17:13:20,,,,0.331,,,,0.0249,,,,0
2024-02-16 17:13:30,,,,0.209,,,,0.0177,,,,0
2024-02-16 17:13:40,,,,0.223,,,,0.0180,,,,0
2024-02-16 17:13:50,,,,0.332,,,,0.0285,,,,0
2024-02-16 17:14:00,,,,0.209,,,,0.0201,,,,0
2024-02-16 17:14:10,,,,0.207,,,,0.0177,,,,0
2024-02-16 17:14:20,,,,0.263,,,,0.0228,,,,0
2024-02-16 17:14:30,,,,0.200,,,,0.0186,,,,0
2024-02-16 17:14:40,,,,0.216,,,,0.0201,,,,0
2024-02-16 17:14:50,,,,0.279,,,,0.0237,,,,0
2024-02-16 17:15:00,,,,0.203,,,,0.0180,,,,0
2024-02-16 17:15:10,,,,0.203,,,,0.0186,,,,0
2024-02-16 17:15:20,,,,0.272,,,,0.0255,,,,0
2024-02-16 17:15:30,,,,0.209,,,,0.0183,,,,0
2024-02-16 17:15:40,,,,0.204,,,,0.0201,,,,0
2024-02-16 17:15:50,,,,0.273,,,,0.0234,,,,0
2024-02-16 17:16:00,,,,0.187,,,,0.0168,,,,0
2024-02-16 17:16:10,,,,0.198,,,,0.0171,,,,0
2024-02-16 17:16:20,,,,0.250,,,,0.0219,,,,0.000300
2024-02-16 17:16:30,,,,0.187,,,,0.0168,,,,0
2024-02-16 17:16:40,,,,0.187,,,,0.0171,,,,0
2024-02-16 17:16:50,,,,0.276,,,,0.0225,,,,0.000300
2024-02-16 17:17:00,,,,0.187,,,,0.0165,,,,0.000300
2024-02-16 17:17:10,,,,0.187,,,,0.0171,,,,0
2024-02-16 17:17:20,,,,0.250,,,,0.0222,,,,0
2024-02-16 17:17:30,,,,0.187,,,,0.0168,,,,0
2024-02-16 17:17:40,,,,0.187,,,,0.0171,,,,0
2024-02-16 17:17:50,,,,0.250,,,,0.0228,,,,0
2024-02-16 17:18:00,,,,0.187,,,,0.0171,,,,0
2024-02-16 17:18:10,,,,0.187,,,,0.0165,,,,0
2024-02-16 17:18:20,,,,0.252,,,,0.0222,,,,0
2024-02-16 17:18:30,,,,0.187,,,,0.0162,,,,0
2024-02-16 17:18:40,,,,0.189,,,,0.0171,,,,0
2024-02-16 17:18:50,,,,0.252,,,,0.0228,,,,0
2024-02-16 17:19:00,,,,0.187,,,,0.0171,,,,0
2024-02-16 17:19:10,,,,0.188,,,,0.0168,,,,0
2024-02-16 17:19:20,,,,0.496,,,,0.0225,,,,0
2024-02-16 17:19:30,,,,0.188,,,,0.0171,,,,0
2024-02-16 17:19:40,,,,0.187,,,,0.0171,,,,0
2024-02-16 17:19:50,,,,0.252,,,,0.0228,,,,0
2024-02-16 17:20:00,,,,0.199,,,,0.0171,,,,0
2024-02-16 17:20:10,,,,0.187,,,,0.0171,,,,0
2024-02-16 17:20:20,,,,0.254,,,,0.0225,,,,0
2024-02-16 17:20:30,,,,0.187,,,,0.0168,,,,0
2024-02-16 17:20:40,,,,0.187,,,,0.0171,,,,0
2024-02-16 17:20:50,,,,0.508,,,,0.0306,,,,0
2024-02-16 17:21:00,,,,0.363,,,,0.0273,,,,0
2024-02-16 17:21:10,,,,0.333,,,,0.0288,,,,0
2024-02-16 17:21:20,,,,0.623,,,,0.0453,,,,0
2024-02-16 17:21:30,,,,0.354,,,,0.0291,,,,0
2024-02-16 17:21:40,,,,0.317,,,,0.0279,,,,0
2024-02-16 17:21:50,,,,0.466,,,,0.0375,,,,0
2024-02-16 17:22:00,,,,0.323,,,,0.0300,,,,0
2024-02-16 17:22:10,,,,0.398,,,,0.0243,,,,0
2024-02-16 17:22:20,,,,0.446,,,,0.0378,,,,0
2024-02-16 17:22:30,,,,0.338,,,,0.0333,,,,0
2024-02-16 17:22:40,,,,0.354,,,,0.0315,,,,0
2024-02-16 17:22:50,,,,0.316,,,,0.0378,,,,0
2024-02-16 17:23:00,,,,0.376,,,,0.0375,,,,0
2024-02-16 17:23:10,,,,0.339,,,,0.0321,,,,0
2024-02-16 17:23:20,,,,0.451,,,,0.0402,,,,0
2024-02-16 17:23:30,,,,0.494,,,,0.0255,,,,0
2024-02-16 17:23:40,,,,0.344,,,,0.0297,,,,0
2024-02-16 17:23:50,,,,0.498,,,,0.0372,,,,0
2024-02-16 17:24:00,,,,0.607,,,,0.0357,,,,0
2024-02-16 17:24:10,,,,0.347,,,,0.0258,,,,0
2024-02-16 17:24:20,,,,0.442,,,,0.0408,,,,0
2024-02-16 17:24:30,,,,0.339,,,,0.0252,,,,0
2024-02-16 17:24:40,,,,0.341,,,,0.0306,,,,0
2024-02-16 17:24:50,,,,0.384,,,,0.0411,,,,0
2024-02-16 17:25:00,,,,0.286,,,,0.0318,,,,0
2024-02-16 17:25:10,,,,0.336,,,,0.0291,,,,0
2024-02-16 17:25:20,,,,0.477,,,,0.0408,,,,0
2024-02-16 17:25:30,,,,0.345,,,,0.0270,,,,0
2024-02-16 17:25:40,,,,0.319,,,,0.0276,,,,0
2024-02-16 17:25:50,,,,0.526,,,,0.0378,,,,0
2024-02-16 17:26:00,,,,0.339,,,,0.0285,,,,0
2024-02-16 17:26:10,,,,0.339,,,,0.0276,,,,0
2024-02-16 17:26:20,,,,0.428,,,,0.0348,,,,0
2024-02-16 17:26:30,,,,0.344,,,,0.0285,,,,0
2024-02-16 17:26:40,,,,0.365,,,,0.0312,,,,0
2024-02-16 17:26:50,,,,0.454,,,,0.0408,,,,0
2024-02-16 17:27:00,,,,0.242,,,,0.0240,,,,0
2024-02-16 17:27:10,,,,0.297,,,,0.0309,,,,0
2024-02-16 17:27:20,,,,0.445,,,,0.0390,,,,0
2024-02-16 17:27:30,,,,0.336,,,,0.0288,,,,0
2024-02-16 17:27:40,,,,0.311,,,,0.0291,,,,0
2024-02-16 17:27:50,,,,0.462,,,,0.0417,,,,0
2024-02-16 17:28:00,,,,0.329,,,,0.0294,,,,0
2024-02-16 17:28:10,,,,0.325,,,,0.0276,,,,0
2024-02-16 17:28:20,,,,0.448,,,,0.0375,,,,0
2024-02-16 17:28:30,,,,0.346,,,,0.0303,,,,0
2024-02-16 17:28:40,,,,0.330,,,,0.0324,,,,0
2024-02-16 17:28:50,,,,0.832,,,,0.0393,,,,0
2024-02-16 17:29:00,,,,0.222,,,,0.0216,,,,0
2024-02-16 17:29:10,,,,0.316,,,,0.0321,,,,0
2024-02-16 17:29:20,,,,0.437,,,,0.0375,,,,0
2024-02-16 17:29:30,,,,0.363,,,,0.0303,,,,0
2024-02-16 17:29:40,,,,0.344,,,,0.0267,,,,0
2024-02-16 17:29:50,,,,0.465,,,,0.0399,,,,0
2024-02-16 17:30:00,,,,0.341,,,,0.0291,,,,0
2024-02-16 17:30:10,,,,0.347,,,,0.0291,,,,0
2024-02-16 17:30:20,,,,0.457,,,,0.0390,,,,0
2024-02-16 17:30:30,,,,0.326,,,,0.0285,,,,0
2024-02-16 17:30:40,,,,0.349,,,,0.0306,,,,0
2024-02-16 17:30:50,,,,0.503,,,,0.0399,,,,0
2024-02-16 17:31:00,,,,0.265,,,,0.0228,,,,0
2024-02-16 17:31:10,,,,0.321,,,,0.0306,,,,0
2024-02-16 17:31:20,,,,0.457,,,,0.0393,,,,0
2024-02-16 17:31:30,,,,0.331,,,,0.0279,,,,0
2024-02-16 17:31:40,,,,0.334,,,,0.0279,,,,0
2024-02-16 17:31:50,,,,0.435,,,,0.0387,,,,0
2024-02-16 17:32:00,,,,0.330,,,,0.0279,,,,0
2024-02-16 17:32:10,,,,0.311,,,,0.0285,,,,0
2024-02-16 17:32:20,,,,0.463,,,,0.0336,,,,0
2024-02-16 17:32:30,,,,0.301,,,,0.0246,,,,0
2024-02-16 17:32:40,,,,0.342,,,,0.0276,,,,0
2024-02-16 17:32:50,,,,0.412,,,,0.0384,,,,0
2024-02-16 17:33:00,,,,0.426,,,,0.0294,,,,0
2024-02-16 17:33:10,,,,0.282,,,,0.0279,,,,0
2024-02-16 17:33:20,,,,0.429,,,,0.0387,,,,0
2024-02-16 17:33:30,,,,0.346,,,,0.0282,,,,0
2024-02-16 17:33:40,,,,0.368,,,,0.0279,,,,0
2024-02-16 17:33:50,,,,0.474,,,,0.0378,,,,0
2024-02-16 17:34:00,,,,0.346,,,,0.0285,,,,0
2024-02-16 17:34:10,,,,0.349,,,,0.0285,,,,0
2024-02-16 17:34:20,,,,0.471,,,,0.0390,,,,0
2024-02-16 17:34:30,,,,0.310,,,,0.0282,,,,0
2024-02-16 17:34:40,,,,0.342,,,,0.0294,,,,0
2024-02-16 17:34:50,,,,0.450,,,,0.0390,,,,0
2024-02-16 17:35:00,,,,0.378,,,,0.0291,,,,0
2024-02-16 17:35:10,,,,0.218,,,,0.0207,,,,0
2024-02-16 17:35:20,,,,0.578,,,,0.0432,,,,0
2024-02-16 17:35:30,,,,0.327,,,,0.0285,,,,0
2024-02-16 17:35:40,,,,0.376,,,,0.0285,,,,0
2024-02-16 17:35:50,,,,0.468,,,,0.0384,,,,0
2024-02-16 17:36:00,,,,0.332,,,,0.0282,,,,0
2024-02-16 17:36:10,,,,0.345,,,,0.0297,,,,0
2024-02-16 17:36:20,,,,0.434,,,,0.0384,,,,0
2024-02-16 17:36:30,,,,0.349,,,,0.0279,,,,0
2024-02-16 17:36:40,,,,0.341,,,,0.0291,,,,0
2024-02-16 17:36:50,,,,0.442,,,,0.0396,,,,0
2024-02-16 17:37:00,,,,0.353,,,,0.0285,,,,0
2024-02-16 17:37:10,,,,0.257,,,,0.0225,,,,0
2024-02-16 17:37:20,,,,0.427,,,,0.0378,,,,0
2024-02-16 17:37:30,,,,0.326,,,,0.0273,,,,0
2024-02-16 17:37:40,,,,0.324,,,,0.0279,,,,0
2024-02-16 17:37:50,,,,0.424,,,,0.0399,,,,0
2024-02-16 17:38:00,,,,0.324,,,,0.0282,,,,0
2024-02-16 17:38:10,,,,0.334,,,,0.0291,,,,0
2024-02-16 17:38:20,,,,0.427,,,,0.0399,,,,0
2024-02-16 17:38:30,,,,0.336,,,,0.0276,,,,0
2024-02-16 17:38:40,,,,0.369,,,,0.0285,,,,0
2024-02-16 17:38:50,,,,0.446,,,,0.0408,,,,0
2024-02-16 17:39:00,,,,0.327,,,,0.0294,,,,0
2024-02-16 17:39:10,,,,0.323,,,,0.0285,,,,0
2024-02-16 17:39:20,,,,0.386,,,,0.0339,,,,0
2024-02-16 17:39:30,,,,0.283,,,,0.0246,,,,0
2024-02-16 17:39:40,,,,0.307,,,,0.0273,,,,0
2024-02-16 17:39:50,,,,0.445,,,,0.0378,,,,0
2024-02-16 17:40:00,,,,0.313,,,,0.0285,,,,0
2024-02-16 17:40:10,,,,0.292,,,,0.0243,,,,0
2024-02-16 17:40:20,,,,0.403,,,,0.0324,,,,0
2024-02-16 17:40:30,,,,0.321,,,,0.0240,,,,0
2024-02-16 17:40:40,,,,0.294,,,,0.0228,,,,0
2024-02-16 17:40:50,,,,0.437,,,,0.0342,,,,0
2024-02-16 17:41:00,,,,0.328,,,,0.0294,,,,0
2024-02-16 17:41:10,,,,0.313,,,,0.0288,,,,0
2024-02-16 17:41:20,,,,0.488,,,,0.0441,,,,0
2024-02-16 17:41:30,,,,0.294,,,,0.0282,,,,0
2024-02-16 17:41:40,,,,0.310,,,,0.0279,,,,0
2024-02-16 17:41:50,,,,0.439,,,,0.0396,,,,0
2024-02-16 17:42:00,,,,0.353,,,,0.0282,,,,0
2024-02-16 17:42:10,,,,0.293,,,,0.0294,,,,0
2024-02-16 17:42:20,,,,0.456,,,,0.0369,,,,0
2024-02-16 17:42:30,,,,1.000,,,,0.0291,,,,0
2024-02-16 17:42:40,,,,0.311,,,,0.0276,,,,0
2024-02-16 17:42:50,,,,0.417,,,,0.0423,,,,0
2024-02-16 17:43:00,,,,0.329,,,,0.0291,,,,0
2024-02-16 17:43:10,,,,0.337,,,,0.0291,,,,0
2024-02-16 17:43:20,,,,0.344,,,,0.0294,,,,0
2024-02-16 17:43:30,,,,0.291,,,,0.0294,,,,0
2024-02-16 17:43:40,,,,0.336,,,,0.0279,,,,0
2024-02-16 17:43:50,,,,0.425,,,,0.0375,,,,0
2024-02-16 17:44:00,,,,0.318,,,,0.0288,,,,0
2024-02-16 17:44:10,,,,0.338,,,,0.0291,,,,0
2024-02-16 17:44:20,,,,0.449,,,,0.0399,,,,0
2024-02-16 17:44:30,,,,0.309,,,,0.0288,,,,0
2024-02-16 17:44:40,,,,0.347,,,,0.0285,,,,0
2024-02-16 17:44:50,,,,0.429,,,,0.0396,,,,0
2024-02-16 17:45:00,,,,0.330,,,,0.0288,,,,0
2024-02-16 17:45:10,,,,0.327,,,,0.0324,,,,0
2024-02-16 17:45:20,,,,0.422,,,,0.0360,,,,0
2024-02-16 17:45:30,,,,0.221,,,,0.0219,,,,0
2024-02-16 17:45:40,,,,0.324,,,,0.0327,,,,0
2024-02-16 17:45:50,,,,0.423,,,,0.0399,,,,0
2024-02-16 17:46:00,,,,0.323,,,,0.0255,,,,0
2024-02-16 17:46:10,,,,0.319,,,,0.0267,,,,0
2024-02-16 17:46:20,,,,0.399,,,,0.0405,,,,0
2024-02-16 17:46:30,,,,0.323,,,,0.0282,,,,0
2024-02-16 17:46:40,,,,0.321,,,,0.0267,,,,0
2024-02-16 17:46:50,,,,0.428,,,,0.0411,,,,0
2024-02-16 17:47:00,,,,0.317,,,,0.0288,,,,0
2024-02-16 17:47:10,,,,0.307,,,,0.0336,,,,0
2024-02-16 17:47:20,,,,0.460,,,,0.0381,,,,0
2024-02-16 17:47:30,,,,0.239,,,,0.0222,,,,0
2024-02-16 17:47:40,,,,0.262,,,,0.0267,,,,0
2024-02-16 17:47:50,,,,0.379,,,,0.0348,,,,0
2024-02-16 17:48:00,,,,0.360,,,,0.0264,,,,0
2024-02-16 17:48:10,,,,0.346,,,,0.0276,,,,0
2024-02-16 17:48:20,,,,0.386,,,,0.0318,,,,0
2024-02-16 17:48:30,,,,0.300,,,,0.0240,,,,0
2024-02-16 17:48:40,,,,0.296,,,,0.0219,,,,0
2024-02-16 17:48:50,,,,0.427,,,,0.0357,,,,0
2024-02-16 17:49:00,,,,0.317,,,,0.0315,,,,0
2024-02-16 17:49:10,,,,0.321,,,,0.0285,,,,0
2024-02-16 17:49:20,,,,0.453,,,,0.0384,,,,0
2024-02-16 17:49:30,,,,0.328,,,,0.0249,,,,0
2024-02-16 17:49:40,,,,0.326,,,,0.0369,,,,0
2024-02-16 17:49:50,,,,0.414,,,,0.0417,,,,0
2024-02-16 17:50:00,,,,0.315,,,,0.0258,,,,0
2024-02-16 17:50:10,,,,0.326,,,,0.0324,,,,0
2024-02-16 17:50:20,,,,0.446,,,,0.0396,,,,0
2024-02-16 17:50:30,,,,0.359,,,,0.0267,,,,0
2024-02-16 17:50:40,,,,0.316,,,,0.0285,,,,0
2024-02-16 17:50:50,,,,0.481,,,,0.0414,,,,0
2024-02-16 17:51:00,,,,0.363,,,,0.0327,,,,0
2024-02-16 17:51:10,,,,0.320,,,,0.0333,,,,0
2024-02-16 17:51:20,,,,0.457,,,,0.0354,,,,0
2024-02-16 17:51:30,,,,0.323,,,,0.0291,,,,0
2024-02-16 17:51:40,,,,0.244,,,,0.0210,,,,0
2024-02-16 17:51:50,,,,0.421,,,,0.0408,,,,0
2024-02-16 17:52:00,,,,0.320,,,,0.0279,,,,0
2024-02-16 17:52:10,,,,0.311,,,,0.0282,,,,0
2024-02-16 17:52:20,,,,0.449,,,,0.0375,,,,0
2024-02-16 17:52:30,,,,0.311,,,,0.0279,,,,0
2024-02-16 17:52:40,,,,0.338,,,,0.0282,,,,0
2024-02-16 17:52:50,,,,0.425,,,,0.0393,,,,0
2024-02-16 17:53:00,,,,0.337,,,,0.0264,,,,0
2024-02-16 17:53:10,,,,0.342,,,,0.0285,,,,0
2024-02-16 17:53:20,,,,0.453,,,,0.0420,,,,0
2024-02-16 17:53:30,,,,0.345,,,,0.0273,,,,0
2024-02-16 17:53:40,,,,0.270,,,,0.0234,,,,0
2024-02-16 17:53:50,,,,0.394,,,,0.0390,,,,0
2024-02-16 17:54:00,,,,0.346,,,,0.0297,,,,0
2024-02-16 17:54:10,,,,0.310,,,,0.0279,,,,0
2024-02-16 17:54:20,,,,0.494,,,,0.0366,,,,0
2024-02-16 17:54:30,,,,0.317,,,,0.0279,,,,0
2024-02-16 17:54:40,,,,0.320,,,,0.0285,,,,0
2024-02-16 17:54:50,,,,0.425,,,,0.0390,,,,0
2024-02-16 17:55:00,,,,0.337,,,,0.0291,,,,0
2024-02-16 17:55:10,,,,0.340,,,,0.0288,,,,0
2024-02-16 17:55:20,,,,0.461,,,,0.0408,,,,0
2024-02-16 17:55:30,,,,0.345,,,,0.0279,,,,0
2024-02-16 17:55:40,,,,0.355,,,,0.0279,,,,0
2024-02-16 17:55:50,,,,0.379,,,,0.0333,,,,0
2024-02-16 17:56:00,,,,0.346,,,,0.0294,,,,0
2024-02-16 17:56:10,,,,0.339,,,,0.0276,,,,0
2024-02-16 17:56:20,,,,0.428,,,,0.0348,,,,0
2024-02-16 17:56:30,,,,0.298,,,,0.0231,,,,0
2024-02-16 17:56:40,,,,0.284,,,,0.0246,,,,0
2024-02-16 17:56:50,,,,0.372,,,,0.0333,,,,0
2024-02-16 17:57:00,,,,0.293,,,,0.0273,,,,0
2024-02-16 17:57:10,,,,0.314,,,,0.0279,,,,0
2024-02-16 17:57:20,,,,0.445,,,,0.0384,,,,0
2024-02-16 17:57:30,,,,0.336,,,,0.0291,,,,0
2024-02-16 17:57:40,,,,0.327,,,,0.0282,,,,0
2024-02-16 17:57:50,,,,0.391,,,,0.0378,,,,0
2024-02-16 17:58:00,,,,0.323,,,,0.0291,,,,0
2024-02-16 17:58:10,,,,0.345,,,,0.0282,,,,0
2024-02-16 17:58:20,,,,0.462,,,,0.0381,,,,0
2024-02-16 17:58:30,,,,0.334,,,,0.0279,,,,0
2024-02-16 17:58:40,,,,0.303,,,,0.0282,,,,0
2024-02-16 17:58:50,,,,0.438,,,,0.0384,,,,0
2024-02-16 17:59:00,,,,0.336,,,,0.0306,,,,0
2024-02-16 17:59:10,,,,0.347,,,,0.0285,,,,0
2024-02-16 17:59:20,,,,0.481,,,,0.0390,,,,0
2024-02-16 17:59:30,,,,0.322,,,,0.0297,,,,0
2024-02-16 17:59:40,,,,0.317,,,,0.0279,,,,0
2024-02-16 17:59:50,,,,0.333,,,,0.0294,,,,0
2024-02-16 18:00:00,,,,0.287,,,,0.0324,,,,0
2024-02-16 18:00:10,,,,0.306,,,,0.0309,,,,0
2024-02-16 18:00:20,,,,0.447,,,,0.0393,,,,0
2024-02-16 18:00:30,,,,0.332,,,,0.0300,,,,0
2024-02-16 18:00:40,,,,0.666,,,,0.0294,,,,0
2024-02-16 18:00:50,,,,0.458,,,,0.0372,,,,0
2024-02-16 18:01:00,,,,0.335,,,,0.0276,,,,0
2024-02-16 18:01:10,,,,0.341,,,,0.0285,,,,0
2024-02-16 18:01:20,,,,0.437,,,,0.0378,,,,0
2024-02-16 18:01:30,,,,0.304,,,,0.0297,,,,0
2024-02-16 18:01:40,,,,0.314,,,,0.0288,,,,0
2024-02-16 18:01:50,,,,0.442,,,,0.0366,,,,0
2024-02-16 18:02:00,,,,0.188,,,,0.0171,,,,0
2024-02-16 18:02:10,,,,0.188,,,,0.0171,,,,0
2024-02-16 18:02:20,,,,0.250,,,,0.0228,,,,0
2024-02-16 18:02:30,,,,0.187,,,,0.0168,,,,0
2024-02-16 18:02:40,,,,0.195,,,,0.0171,,,,0
2024-02-16 18:02:50,,,,0.256,,,,0.0228,,,,0
2024-02-16 18:03:00,,,,0.187,,,,0.0171,,,,0
2024-02-16 18:03:10,,,,0.187,,,,0.0171,,,,0
2024-02-16 18:03:20,,,,0.250,,,,0.0228,,,,0
2024-02-16 18:03:30,,,,0.187,,,,0.0171,,,,0
2024-02-16 18:03:40,,,,0.187,,,,0.0171,,,,0
2024-02-16 18:03:50,,,,0.250,,,,0.0228,,,,0
2024-02-16 18:04:00,,,,0.187,,,,0.0171,,,,0
2024-02-16 18:04:10,,,,0.187,,,,0.0171,,,,0
2024-02-16 18:04:20,,,,0.250,,,,0.0228,,,,0
2024-02-16 18:04:30,,,,0.187,,,,0.0171,,,,0
2024-02-16 18:04:40,,,,0.187,,,,0.0171,,,,0
2024-02-16 18:04:50,,,,0.250,,,,0.0228,,,,0
2024-02-16 18:05:00,,,,0.187,,,,0.0171,,,,0
2024-02-16 18:05:10,,,,0.187,,,,0.0171,,,,0
2024-02-16 18:05:20,,,,0.250,,,,0.0228,,,,0
2024-02-16 18:05:30,,,,0.187,,,,0.0168,,,,0
2024-02-16 18:05:40,,,,0.187,,,,0.0171,,,,0
2024-02-16 18:05:50,,,,0.248,,,,0.0228,,,,0
